Position	Counts A	Counts B	Counts AB
0.01000000	1841.00000000	0.00000000	0.00000000
0.02000000	1963.00000000	0.00000000	0.00000000
0.03000000	1717.00000000	0.00000000	0.00000000
0.04000000	1718.00000000	0.00000000	0.00000000
0.05000000	1594.00000000	0.00000000	0.00000000
0.05999999	2085.00000000	0.00000000	0.00000000
0.06999999	1594.00000000	0.00000000	0.00000000
0.07999999	1841.00000000	0.00000000	0.00000000
0.08999999	1840.00000000	0.00000000	0.00000000
0.09999999	1963.00000000	0.00000000	0.00000000
0.10999998	2087.00000000	0.00000000	0.00000000
0.11999998	2209.00000000	0.00000000	0.00000000
0.12999998	2333.00000000	0.00000000	0.00000000
0.13999999	2332.00000000	0.00000000	0.00000000
0.14999999	2455.00000000	0.00000000	0.00000000
0.16000000	2579.00000000	0.00000000	0.00000000
0.17000000	2332.00000000	0.00000000	0.00000000
0.18000001	2333.00000000	0.00000000	0.00000000
0.19000001	4541.00000000	0.00000000	0.00000000
0.20000002	1964.00000000	0.00000000	0.00000000
0.21000002	1963.00000000	0.00000000	0.00000000
0.22000003	1718.00000000	0.00000000	0.00000000
0.23000003	1717.00000000	0.00000000	0.00000000
0.24000004	1595.00000000	0.00000000	0.00000000
0.25000003	2202.00000000	0.00000000	0.00000000
0.26000002	981.00000000	0.00000000	0.00000000
0.27000001	1595.00000000	0.00000000	0.00000000
0.28000000	1717.00000000	0.00000000	0.00000000
0.28999999	1717.00000000	0.00000000	0.00000000
0.29999998	1841.00000000	0.00000000	0.00000000
0.30999997	2086.00000000	0.00000000	0.00000000
0.31999996	2209.00000000	0.00000000	0.00000000
0.32999995	2455.00000000	0.00000000	0.00000000
0.33999994	2456.00000000	0.00000000	0.00000000
0.34999993	2332.00000000	0.00000000	0.00000000
0.35999992	2333.00000000	0.00000000	0.00000000
0.36999992	2455.00000000	0.00000000	0.00000000
0.37999991	2332.00000000	0.00000000	0.00000000
0.38999990	2210.00000000	0.00000000	0.00000000
0.39999989	2086.00000000	0.00000000	0.00000000
0.40999988	1841.00000000	0.00000000	0.00000000
0.41999987	1840.00000000	0.00000000	0.00000000
0.42999986	1717.00000000	0.00000000	0.00000000
0.43999985	2938.00000000	0.00000000	0.00000000
0.44999984	245.00000000	0.00000000	0.00000000
0.45999983	3312.00000000	0.00000000	0.00000000
0.46999982	1717.00000000	0.00000000	0.00000000
0.47999981	1718.00000000	0.00000000	0.00000000
0.48999980	1840.00000000	0.00000000	0.00000000
0.49999979	2086.00000000	0.00000000	0.00000000
0.50999981	2087.00000000	0.00000000	0.00000000
0.51999980	2332.00000000	0.00000000	0.00000000
0.52999979	2456.00000000	0.00000000	0.00000000
0.53999978	2455.00000000	0.00000000	0.00000000
0.54999977	2455.00000000	0.00000000	0.00000000
0.55999976	2456.00000000	0.00000000	0.00000000
0.56999975	2332.00000000	0.00000000	0.00000000
0.57999974	4419.00000000	0.00000000	0.00000000
0.58999974	1964.00000000	0.00000000	0.00000000
0.59999973	1840.00000000	0.00000000	0.00000000
0.60999972	1717.00000000	0.00000000	0.00000000
0.61999971	1841.00000000	0.00000000	0.00000000
0.62999970	1594.00000000	0.00000000	0.00000000
0.63999969	1594.00000000	0.00000000	0.00000000
0.64999968	1472.00000000	0.00000000	0.00000000
0.65999967	1717.00000000	0.00000000	0.00000000
0.66999966	1718.00000000	0.00000000	0.00000000
0.67999965	1717.00000000	0.00000000	0.00000000
0.68999964	2577.00000000	0.00000000	0.00000000
0.69999963	2209.00000000	0.00000000	0.00000000
0.70999962	2210.00000000	0.00000000	0.00000000
0.71999961	2578.00000000	0.00000000	0.00000000
0.72999960	2455.00000000	0.00000000	0.00000000
0.73999959	2579.00000000	0.00000000	0.00000000
0.74999958	2455.00000000	0.00000000	0.00000000
0.75999957	2456.00000000	0.00000000	0.00000000
0.76999956	2332.00000000	0.00000000	0.00000000
0.77999955	2332.00000000	0.00000000	0.00000000
0.78999954	2087.00000000	0.00000000	0.00000000
0.79999954	1963.00000000	0.00000000	0.00000000
0.80999953	1717.00000000	0.00000000	0.00000000
0.81999952	1595.00000000	0.00000000	0.00000000
0.82999951	1838.00000000	0.00000000	0.00000000
0.83999950	1224.00000000	0.00000000	0.00000000
0.84999949	1595.00000000	0.00000000	0.00000000
0.85999948	1471.00000000	0.00000000	0.00000000
0.86999947	1840.00000000	0.00000000	0.00000000
0.87999946	1841.00000000	0.00000000	0.00000000
0.88999945	1963.00000000	0.00000000	0.00000000
0.89999944	2210.00000000	0.00000000	0.00000000
0.90999943	2332.00000000	0.00000000	0.00000000
0.91999942	2333.00000000	0.00000000	0.00000000
0.92999941	4911.00000000	0.00000000	0.00000000
0.93999940	2456.00000000	0.00000000	0.00000000
0.94999939	2332.00000000	0.00000000	0.00000000
0.95999938	2455.00000000	0.00000000	0.00000000
0.96999937	2210.00000000	0.00000000	0.00000000
0.97999936	2086.00000000	0.00000000	0.00000000
0.98999935	1964.00000000	0.00000000	0.00000000
0.99999934	1840.00000000	0.00000000	0.00000000
1.00999939	1717.00000000	0.00000000	0.00000000
1.01999938	2323.00000000	0.00000000	0.00000000
1.02999938	736.00000000	0.00000000	0.00000000
1.03999937	1595.00000000	0.00000000	0.00000000
1.04999936	1717.00000000	0.00000000	0.00000000
1.05999935	1595.00000000	0.00000000	0.00000000
1.06999934	1840.00000000	0.00000000	0.00000000
1.07999933	1841.00000000	0.00000000	0.00000000
1.08999932	2086.00000000	0.00000000	0.00000000
1.09999931	2209.00000000	0.00000000	0.00000000
1.10999930	2456.00000000	0.00000000	0.00000000
1.11999929	2578.00000000	0.00000000	0.00000000
1.12999928	2456.00000000	0.00000000	0.00000000
1.13999927	2578.00000000	0.00000000	0.00000000
1.14999926	2455.00000000	0.00000000	0.00000000
1.15999925	2333.00000000	0.00000000	0.00000000
1.16999924	2210.00000000	0.00000000	0.00000000
1.17999923	1963.00000000	0.00000000	0.00000000
1.18999922	1840.00000000	0.00000000	0.00000000
1.19999921	1718.00000000	0.00000000	0.00000000
1.20999920	1594.00000000	0.00000000	0.00000000
1.21999919	1595.00000000	0.00000000	0.00000000
1.22999918	2202.00000000	0.00000000	0.00000000
1.23999918	858.00000000	0.00000000	0.00000000
1.24999917	1595.00000000	0.00000000	0.00000000
1.25999916	1717.00000000	0.00000000	0.00000000
1.26999915	1841.00000000	0.00000000	0.00000000
1.27999914	1963.00000000	0.00000000	0.00000000
1.28999913	2210.00000000	0.00000000	0.00000000
1.29999912	2455.00000000	0.00000000	0.00000000
1.30999911	2456.00000000	0.00000000	0.00000000
1.31999910	2578.00000000	0.00000000	0.00000000
1.32999909	2455.00000000	0.00000000	0.00000000
1.33999908	2579.00000000	0.00000000	0.00000000
1.34999907	2455.00000000	0.00000000	0.00000000
1.35999906	2333.00000000	0.00000000	0.00000000
1.36999905	2086.00000000	0.00000000	0.00000000
1.37999904	1964.00000000	0.00000000	0.00000000
