Position	Counts A	Counts B	Counts AB
0.01000000	1595.00000000	0.00000000	0.00000000
0.02000000	1594.00000000	0.00000000	0.00000000
0.03000000	1717.00000000	0.00000000	0.00000000
0.04000000	1841.00000000	0.00000000	0.00000000
0.05000000	1717.00000000	0.00000000	0.00000000
0.05999999	1840.00000000	0.00000000	0.00000000
0.06999999	1718.00000000	0.00000000	0.00000000
0.07999999	1840.00000000	0.00000000	0.00000000
0.08999999	1717.00000000	0.00000000	0.00000000
0.09999999	1717.00000000	0.00000000	0.00000000
0.10999998	1472.00000000	0.00000000	0.00000000
0.11999998	1472.00000000	0.00000000	0.00000000
0.12999998	1682.00000000	0.00000000	0.00000000
0.13999999	1678.00000000	0.00000000	0.00000000
0.14999999	1156.00000000	0.00000000	0.00000000
0.16000000	1170.00000000	0.00000000	0.00000000
0.17000000	1307.00000000	0.00000000	0.00000000
0.18000001	943.00000000	0.00000000	0.00000000
0.19000001	704.00000000	0.00000000	0.00000000
0.20000002	122.00000000	0.00000000	0.00000000
0.21000002	1472.00000000	0.00000000	0.00000000
0.22000003	1583.00000000	0.00000000	0.00000000
0.23000003	1717.00000000	0.00000000	0.00000000
0.24000004	1841.00000000	0.00000000	0.00000000
0.25000003	1840.00000000	0.00000000	0.00000000
0.26000002	1840.00000000	0.00000000	0.00000000
0.27000001	1841.00000000	0.00000000	0.00000000
0.28000000	1840.00000000	0.00000000	0.00000000
0.28999999	1717.00000000	0.00000000	0.00000000
0.29999998	2082.00000000	0.00000000	0.00000000
0.30999997	1590.00000000	0.00000000	0.00000000
0.31999996	2191.00000000	0.00000000	0.00000000
0.32999995	1306.00000000	0.00000000	0.00000000
0.33999994	1267.00000000	0.00000000	0.00000000
0.34999993	1531.00000000	0.00000000	0.00000000
0.35999992	1194.00000000	0.00000000	0.00000000
0.36999992	1070.00000000	0.00000000	0.00000000
0.37999991	1324.00000000	0.00000000	0.00000000
0.38999990	981.00000000	0.00000000	0.00000000
0.39999989	1471.00000000	0.00000000	0.00000000
0.40999988	1595.00000000	0.00000000	0.00000000
0.41999987	1594.00000000	0.00000000	0.00000000
0.42999986	1840.00000000	0.00000000	0.00000000
0.43999985	1718.00000000	0.00000000	0.00000000
0.44999984	1840.00000000	0.00000000	0.00000000
0.45999983	1840.00000000	0.00000000	0.00000000
0.46999982	1840.00000000	0.00000000	0.00000000
0.47999981	1718.00000000	0.00000000	0.00000000
0.48999980	1717.00000000	0.00000000	0.00000000
0.49999979	1595.00000000	0.00000000	0.00000000
0.50999981	1712.00000000	0.00000000	0.00000000
0.51999980	1794.00000000	0.00000000	0.00000000
0.52999979	1564.00000000	0.00000000	0.00000000
0.53999978	1202.00000000	0.00000000	0.00000000
0.54999977	1313.00000000	0.00000000	0.00000000
0.55999976	1568.00000000	0.00000000	0.00000000
0.56999975	1565.00000000	0.00000000	0.00000000
0.57999974	1463.00000000	0.00000000	0.00000000
0.58999974	1465.00000000	0.00000000	0.00000000
0.59999973	1717.00000000	0.00000000	0.00000000
0.60999972	1595.00000000	0.00000000	0.00000000
0.61999971	1840.00000000	0.00000000	0.00000000
0.62999970	1717.00000000	0.00000000	0.00000000
0.63999969	1841.00000000	0.00000000	0.00000000
0.64999968	1840.00000000	0.00000000	0.00000000
0.65999967	1840.00000000	0.00000000	0.00000000
0.66999966	1718.00000000	0.00000000	0.00000000
0.67999965	1717.00000000	0.00000000	0.00000000
0.68999964	1718.00000000	0.00000000	0.00000000
0.69999963	2817.00000000	0.00000000	0.00000000
0.70999962	1307.00000000	0.00000000	0.00000000
0.71999961	1341.00000000	0.00000000	0.00000000
0.72999960	1438.00000000	0.00000000	0.00000000
0.73999959	1425.00000000	0.00000000	0.00000000
0.74999958	1157.00000000	0.00000000	0.00000000
0.75999957	1317.00000000	0.00000000	0.00000000
0.76999956	981.00000000	0.00000000	0.00000000
0.77999955	1432.00000000	0.00000000	0.00000000
0.78999954	606.00000000	0.00000000	0.00000000
0.79999954	1594.00000000	0.00000000	0.00000000
0.80999953	2326.00000000	0.00000000	0.00000000
0.81999952	1104.00000000	0.00000000	0.00000000
0.82999951	1840.00000000	0.00000000	0.00000000
0.83999950	1840.00000000	0.00000000	0.00000000
0.84999949	1841.00000000	0.00000000	0.00000000
0.85999948	1840.00000000	0.00000000	0.00000000
0.86999947	1595.00000000	0.00000000	0.00000000
0.87999946	1584.00000000	0.00000000	0.00000000
0.88999945	1580.00000000	0.00000000	0.00000000
0.89999944	1594.00000000	0.00000000	0.00000000
0.90999943	2413.00000000	0.00000000	0.00000000
0.91999942	706.00000000	0.00000000	0.00000000
0.92999941	1168.00000000	0.00000000	0.00000000
0.93999940	1319.00000000	0.00000000	0.00000000
0.94999939	1180.00000000	0.00000000	0.00000000
0.95999938	1451.00000000	0.00000000	0.00000000
0.96999937	1226.00000000	0.00000000	0.00000000
0.97999936	1226.00000000	0.00000000	0.00000000
0.98999935	1472.00000000	0.00000000	0.00000000
0.99999934	1717.00000000	0.00000000	0.00000000
1.00999939	1718.00000000	0.00000000	0.00000000
1.01999938	1840.00000000	0.00000000	0.00000000
1.02999938	1840.00000000	0.00000000	0.00000000
1.03999937	1841.00000000	0.00000000	0.00000000
1.04999936	1840.00000000	0.00000000	0.00000000
1.05999935	1841.00000000	0.00000000	0.00000000
1.06999934	1717.00000000	0.00000000	0.00000000
1.07999933	2576.00000000	0.00000000	0.00000000
1.08999932	1594.00000000	0.00000000	0.00000000
1.09999931	1320.00000000	0.00000000	0.00000000
1.10999930	1816.00000000	0.00000000	0.00000000
1.11999929	1162.00000000	0.00000000	0.00000000
1.12999928	1483.00000000	0.00000000	0.00000000
1.13999927	827.00000000	0.00000000	0.00000000
1.14999926	1833.00000000	0.00000000	0.00000000
1.15999925	1449.00000000	0.00000000	0.00000000
1.16999924	722.00000000	0.00000000	0.00000000
1.17999923	2808.00000000	0.00000000	0.00000000
1.18999922	368.00000000	0.00000000	0.00000000
1.19999921	1595.00000000	0.00000000	0.00000000
1.20999920	1840.00000000	0.00000000	0.00000000
1.21999919	1841.00000000	0.00000000	0.00000000
1.22999918	1717.00000000	0.00000000	0.00000000
1.23999918	1841.00000000	0.00000000	0.00000000
1.24999917	1717.00000000	0.00000000	0.00000000
1.25999916	1717.00000000	0.00000000	0.00000000
1.26999915	1595.00000000	0.00000000	0.00000000
1.27999914	1594.00000000	0.00000000	0.00000000
1.28999913	2440.00000000	0.00000000	0.00000000
1.29999912	1318.00000000	0.00000000	0.00000000
1.30999911	1538.00000000	0.00000000	0.00000000
