Position	Counts A	Counts B	Counts AB
0.01000000	1593.00000000	0.00000000	0.00000000
0.02000000	1718.00000000	0.00000000	0.00000000
0.03000000	1840.00000000	0.00000000	0.00000000
0.04000000	1840.00000000	0.00000000	0.00000000
0.05000000	1718.00000000	0.00000000	0.00000000
0.05999999	1840.00000000	0.00000000	0.00000000
0.06999999	1718.00000000	0.00000000	0.00000000
0.07999999	1594.00000000	0.00000000	0.00000000
0.08999999	1472.00000000	0.00000000	0.00000000
0.09999999	1703.00000000	0.00000000	0.00000000
0.10999998	1208.00000000	0.00000000	0.00000000
0.11999998	1542.00000000	0.00000000	0.00000000
0.12999998	1071.00000000	0.00000000	0.00000000
0.13999999	1900.00000000	0.00000000	0.00000000
0.14999999	977.00000000	0.00000000	0.00000000
0.16000000	1941.00000000	0.00000000	0.00000000
0.17000000	1454.00000000	0.00000000	0.00000000
0.18000001	1329.00000000	0.00000000	0.00000000
0.19000001	736.00000000	0.00000000	0.00000000
0.20000002	1594.00000000	0.00000000	0.00000000
0.21000002	1595.00000000	0.00000000	0.00000000
0.22000003	1840.00000000	0.00000000	0.00000000
0.23000003	1718.00000000	0.00000000	0.00000000
0.24000004	1717.00000000	0.00000000	0.00000000
0.25000003	1840.00000000	0.00000000	0.00000000
0.26000002	1718.00000000	0.00000000	0.00000000
0.27000001	1595.00000000	0.00000000	0.00000000
0.28000000	1594.00000000	0.00000000	0.00000000
0.28999999	1594.00000000	0.00000000	0.00000000
0.29999998	1819.00000000	0.00000000	0.00000000
0.30999997	1948.00000000	0.00000000	0.00000000
0.31999996	1444.00000000	0.00000000	0.00000000
0.32999995	1445.00000000	0.00000000	0.00000000
0.33999994	1318.00000000	0.00000000	0.00000000
0.34999993	1342.00000000	0.00000000	0.00000000
0.35999992	1460.00000000	0.00000000	0.00000000
0.36999992	1470.00000000	0.00000000	0.00000000
0.37999991	1471.00000000	0.00000000	0.00000000
0.38999990	1717.00000000	0.00000000	0.00000000
0.39999989	1718.00000000	0.00000000	0.00000000
0.40999988	1717.00000000	0.00000000	0.00000000
0.41999987	1595.00000000	0.00000000	0.00000000
0.42999986	1840.00000000	0.00000000	0.00000000
0.43999985	1718.00000000	0.00000000	0.00000000
0.44999984	1840.00000000	0.00000000	0.00000000
0.45999983	1717.00000000	0.00000000	0.00000000
0.46999982	1595.00000000	0.00000000	0.00000000
0.47999981	1472.00000000	0.00000000	0.00000000
0.48999980	1471.00000000	0.00000000	0.00000000
0.49999979	1465.00000000	0.00000000	0.00000000
0.50999981	1328.00000000	0.00000000	0.00000000
0.51999980	1787.00000000	0.00000000	0.00000000
0.52999979	1330.00000000	0.00000000	0.00000000
0.53999978	1333.00000000	0.00000000	0.00000000
0.54999977	1328.00000000	0.00000000	0.00000000
0.55999976	609.00000000	0.00000000	0.00000000
0.56999975	1471.00000000	0.00000000	0.00000000
0.57999974	1594.00000000	0.00000000	0.00000000
0.58999974	1595.00000000	0.00000000	0.00000000
0.59999973	1718.00000000	0.00000000	0.00000000
0.60999972	1963.00000000	0.00000000	0.00000000
0.61999971	1717.00000000	0.00000000	0.00000000
0.62999970	1841.00000000	0.00000000	0.00000000
0.63999969	1840.00000000	0.00000000	0.00000000
0.64999968	1718.00000000	0.00000000	0.00000000
0.65999967	1717.00000000	0.00000000	0.00000000
0.66999966	1595.00000000	0.00000000	0.00000000
0.67999965	1707.00000000	0.00000000	0.00000000
0.68999964	1585.00000000	0.00000000	0.00000000
0.69999963	2063.00000000	0.00000000	0.00000000
0.70999962	357.00000000	0.00000000	0.00000000
0.71999961	2392.00000000	0.00000000	0.00000000
0.72999960	1449.00000000	0.00000000	0.00000000
0.73999959	1329.00000000	0.00000000	0.00000000
