Position	Counts A	Counts B	Counts AB
0.01000000	1471.00000000	0.00000000	0.00000000
0.02000000	1226.00000000	0.00000000	0.00000000
0.03000000	1472.00000000	0.00000000	0.00000000
0.04000000	1578.00000000	0.00000000	0.00000000
0.05000000	2085.00000000	0.00000000	0.00000000
0.05999999	1709.00000000	0.00000000	0.00000000
0.06999999	1088.00000000	0.00000000	0.00000000
0.07999999	981.00000000	0.00000000	0.00000000
0.08999999	2559.00000000	0.00000000	0.00000000
0.09999999	1591.00000000	0.00000000	0.00000000
0.10999998	980.00000000	0.00000000	0.00000000
0.11999998	1472.00000000	0.00000000	0.00000000
0.12999998	1583.00000000	0.00000000	0.00000000
0.13999999	1349.00000000	0.00000000	0.00000000
0.14999999	1831.00000000	0.00000000	0.00000000
0.16000000	1086.00000000	0.00000000	0.00000000
0.17000000	1466.00000000	0.00000000	0.00000000
0.18000001	1950.00000000	0.00000000	0.00000000
0.19000001	859.00000000	0.00000000	0.00000000
0.20000002	2081.00000000	0.00000000	0.00000000
0.21000002	2080.00000000	0.00000000	0.00000000
0.22000003	245.00000000	0.00000000	0.00000000
0.23000003	1591.00000000	0.00000000	0.00000000
0.24000004	1594.00000000	0.00000000	0.00000000
0.25000003	1471.00000000	0.00000000	0.00000000
0.26000002	1472.00000000	0.00000000	0.00000000
0.27000001	1594.00000000	0.00000000	0.00000000
0.28000000	1472.00000000	0.00000000	0.00000000
0.28999999	1710.00000000	0.00000000	0.00000000
0.29999998	1348.00000000	0.00000000	0.00000000
0.30999997	1472.00000000	0.00000000	0.00000000
0.31999996	1470.00000000	0.00000000	0.00000000
0.32999995	1222.00000000	0.00000000	0.00000000
0.33999994	1705.00000000	0.00000000	0.00000000
0.34999993	1471.00000000	0.00000000	0.00000000
0.35999992	1586.00000000	0.00000000	0.00000000
0.36999992	1456.00000000	0.00000000	0.00000000
0.37999991	1460.00000000	0.00000000	0.00000000
0.38999990	1464.00000000	0.00000000	0.00000000
0.39999989	2208.00000000	0.00000000	0.00000000
0.40999988	858.00000000	0.00000000	0.00000000
0.41999987	1962.00000000	0.00000000	0.00000000
0.42999986	1710.00000000	0.00000000	0.00000000
0.43999985	859.00000000	0.00000000	0.00000000
0.44999984	2818.00000000	0.00000000	0.00000000
0.45999983	368.00000000	0.00000000	0.00000000
0.46999982	1467.00000000	0.00000000	0.00000000
0.47999981	1589.00000000	0.00000000	0.00000000
0.48999980	1472.00000000	0.00000000	0.00000000
0.49999979	1594.00000000	0.00000000	0.00000000
0.50999981	1472.00000000	0.00000000	0.00000000
0.51999980	1594.00000000	0.00000000	0.00000000
0.52999979	1466.00000000	0.00000000	0.00000000
0.53999978	1717.00000000	0.00000000	0.00000000
0.54999977	1712.00000000	0.00000000	0.00000000
0.55999976	1469.00000000	0.00000000	0.00000000
0.56999975	1717.00000000	0.00000000	0.00000000
0.57999974	1463.00000000	0.00000000	0.00000000
0.58999974	1588.00000000	0.00000000	0.00000000
0.59999973	1595.00000000	0.00000000	0.00000000
0.60999972	1471.00000000	0.00000000	0.00000000
0.61999971	1811.00000000	0.00000000	0.00000000
0.62999970	1227.00000000	0.00000000	0.00000000
0.63999969	1459.00000000	0.00000000	0.00000000
0.64999968	1595.00000000	0.00000000	0.00000000
0.65999967	1471.00000000	0.00000000	0.00000000
0.66999966	1594.00000000	0.00000000	0.00000000
0.67999965	1837.00000000	0.00000000	0.00000000
0.68999964	1958.00000000	0.00000000	0.00000000
0.69999963	1945.00000000	0.00000000	0.00000000
0.70999962	1471.00000000	0.00000000	0.00000000
0.71999961	1583.00000000	0.00000000	0.00000000
0.72999960	1221.00000000	0.00000000	0.00000000
0.73999959	1452.00000000	0.00000000	0.00000000
0.74999958	1468.00000000	0.00000000	0.00000000
0.75999957	1472.00000000	0.00000000	0.00000000
0.76999956	1594.00000000	0.00000000	0.00000000
0.77999955	1471.00000000	0.00000000	0.00000000
0.78999954	1471.00000000	0.00000000	0.00000000
0.79999954	2575.00000000	0.00000000	0.00000000
0.80999953	491.00000000	0.00000000	0.00000000
0.81999952	1468.00000000	0.00000000	0.00000000
0.82999951	1472.00000000	0.00000000	0.00000000
0.83999950	1594.00000000	0.00000000	0.00000000
0.84999949	1471.00000000	0.00000000	0.00000000
0.85999948	1595.00000000	0.00000000	0.00000000
0.86999947	1594.00000000	0.00000000	0.00000000
0.87999946	1472.00000000	0.00000000	0.00000000
0.88999945	1594.00000000	0.00000000	0.00000000
0.89999944	2452.00000000	0.00000000	0.00000000
0.90999943	1347.00000000	0.00000000	0.00000000
0.91999942	1464.00000000	0.00000000	0.00000000
0.92999941	605.00000000	0.00000000	0.00000000
0.93999940	2565.00000000	0.00000000	0.00000000
0.94999939	1583.00000000	0.00000000	0.00000000
0.95999938	1345.00000000	0.00000000	0.00000000
0.96999937	1472.00000000	0.00000000	0.00000000
0.97999936	1593.00000000	0.00000000	0.00000000
0.98999935	1835.00000000	0.00000000	0.00000000
0.99999934	1097.00000000	0.00000000	0.00000000
1.00999939	1466.00000000	0.00000000	0.00000000
1.01999938	2453.00000000	0.00000000	0.00000000
1.02999938	736.00000000	0.00000000	0.00000000
1.03999937	2206.00000000	0.00000000	0.00000000
1.04999936	859.00000000	0.00000000	0.00000000
1.05999935	1471.00000000	0.00000000	0.00000000
1.06999934	1593.00000000	0.00000000	0.00000000
1.07999933	1470.00000000	0.00000000	0.00000000
1.08999932	1466.00000000	0.00000000	0.00000000
1.09999931	1464.00000000	0.00000000	0.00000000
1.10999930	1472.00000000	0.00000000	0.00000000
1.11999929	1586.00000000	0.00000000	0.00000000
1.12999928	1819.00000000	0.00000000	0.00000000
1.13999927	981.00000000	0.00000000	0.00000000
1.14999926	1925.00000000	0.00000000	0.00000000
1.15999925	1958.00000000	0.00000000	0.00000000
1.16999924	734.00000000	0.00000000	0.00000000
1.17999923	1222.00000000	0.00000000	0.00000000
1.18999922	1472.00000000	0.00000000	0.00000000
1.19999921	1595.00000000	0.00000000	0.00000000
1.20999920	1593.00000000	0.00000000	0.00000000
1.21999919	1590.00000000	0.00000000	0.00000000
1.22999918	1472.00000000	0.00000000	0.00000000
1.23999918	1594.00000000	0.00000000	0.00000000
1.24999917	2208.00000000	0.00000000	0.00000000
1.25999916	856.00000000	0.00000000	0.00000000
1.26999915	2452.00000000	0.00000000	0.00000000
1.27999914	1345.00000000	0.00000000	0.00000000
1.28999913	849.00000000	0.00000000	0.00000000
1.29999912	1466.00000000	0.00000000	0.00000000
1.30999911	1591.00000000	0.00000000	0.00000000
1.31999910	1349.00000000	0.00000000	0.00000000
1.32999909	1838.00000000	0.00000000	0.00000000
1.33999908	971.00000000	0.00000000	0.00000000
1.34999907	2204.00000000	0.00000000	0.00000000
1.35999906	858.00000000	0.00000000	0.00000000
1.36999905	1466.00000000	0.00000000	0.00000000
1.37999904	613.00000000	0.00000000	0.00000000
1.38999903	2207.00000000	0.00000000	0.00000000
1.39999902	736.00000000	0.00000000	0.00000000
1.40999901	1594.00000000	0.00000000	0.00000000
1.41999900	1471.00000000	0.00000000	0.00000000
1.42999899	1594.00000000	0.00000000	0.00000000
1.43999898	1595.00000000	0.00000000	0.00000000
1.44999897	1471.00000000	0.00000000	0.00000000
1.45999897	1472.00000000	0.00000000	0.00000000
1.46999896	1471.00000000	0.00000000	0.00000000
1.47999895	1594.00000000	0.00000000	0.00000000
1.48999894	2203.00000000	0.00000000	0.00000000
1.49999893	1840.00000000	0.00000000	0.00000000
1.50999892	850.00000000	0.00000000	0.00000000
1.51999891	1590.00000000	0.00000000	0.00000000
1.52999890	1462.00000000	0.00000000	0.00000000
1.53999889	1467.00000000	0.00000000	0.00000000
1.54999888	1470.00000000	0.00000000	0.00000000
1.55999887	1469.00000000	0.00000000	0.00000000
1.56999886	1472.00000000	0.00000000	0.00000000
1.57999885	1594.00000000	0.00000000	0.00000000
1.58999884	1594.00000000	0.00000000	0.00000000
1.59999883	1472.00000000	0.00000000	0.00000000
1.60999882	1471.00000000	0.00000000	0.00000000
1.61999881	1594.00000000	0.00000000	0.00000000
1.62999880	2818.00000000	0.00000000	0.00000000
1.63999879	245.00000000	0.00000000	0.00000000
1.64999878	2692.00000000	0.00000000	0.00000000
1.65999877	1581.00000000	0.00000000	0.00000000
1.66999876	1472.00000000	0.00000000	0.00000000
1.67999876	1696.00000000	0.00000000	0.00000000
1.68999875	1226.00000000	0.00000000	0.00000000
1.69999874	1462.00000000	0.00000000	0.00000000
1.70999873	1471.00000000	0.00000000	0.00000000
1.71999872	1712.00000000	0.00000000	0.00000000
1.72999871	1590.00000000	0.00000000	0.00000000
1.73999870	1464.00000000	0.00000000	0.00000000
1.74999869	1226.00000000	0.00000000	0.00000000
1.75999868	1471.00000000	0.00000000	0.00000000
1.76999867	2692.00000000	0.00000000	0.00000000
1.77999866	478.00000000	0.00000000	0.00000000
1.78999865	2820.00000000	0.00000000	0.00000000
1.79999864	1594.00000000	0.00000000	0.00000000
1.80999863	1472.00000000	0.00000000	0.00000000
1.81999862	1594.00000000	0.00000000	0.00000000
1.82999861	1595.00000000	0.00000000	0.00000000
1.83999860	1594.00000000	0.00000000	0.00000000
1.84999859	1472.00000000	0.00000000	0.00000000
1.85999858	2444.00000000	0.00000000	0.00000000
1.86999857	849.00000000	0.00000000	0.00000000
1.87999856	2204.00000000	0.00000000	0.00000000
1.88999856	235.00000000	0.00000000	0.00000000
1.89999855	2689.00000000	0.00000000	0.00000000
1.90999854	1460.00000000	0.00000000	0.00000000
1.91999853	1454.00000000	0.00000000	0.00000000
1.92999852	1468.00000000	0.00000000	0.00000000
1.93999851	1833.00000000	0.00000000	0.00000000
1.94999850	1454.00000000	0.00000000	0.00000000
1.95999849	1104.00000000	0.00000000	0.00000000
1.96999848	1472.00000000	0.00000000	0.00000000
1.97999847	1594.00000000	0.00000000	0.00000000
1.98999846	1594.00000000	0.00000000	0.00000000
1.99999845	1595.00000000	0.00000000	0.00000000
2.00999856	1471.00000000	0.00000000	0.00000000
2.01999855	1590.00000000	0.00000000	0.00000000
2.02999854	1471.00000000	0.00000000	0.00000000
2.03999853	1472.00000000	0.00000000	0.00000000
2.04999852	1594.00000000	0.00000000	0.00000000
2.05999851	1471.00000000	0.00000000	0.00000000
2.06999850	1472.00000000	0.00000000	0.00000000
2.07999849	735.00000000	0.00000000	0.00000000
2.08999848	1100.00000000	0.00000000	0.00000000
2.09999847	1823.00000000	0.00000000	0.00000000
2.10999846	490.00000000	0.00000000	0.00000000
2.11999846	1472.00000000	0.00000000	0.00000000
2.12999845	1448.00000000	0.00000000	0.00000000
2.13999844	1715.00000000	0.00000000	0.00000000
2.14999843	1227.00000000	0.00000000	0.00000000
2.15999842	1594.00000000	0.00000000	0.00000000
2.16999841	1471.00000000	0.00000000	0.00000000
2.17999840	1595.00000000	0.00000000	0.00000000
2.18999839	1471.00000000	0.00000000	0.00000000
2.19999838	2080.00000000	0.00000000	0.00000000
2.20999837	1713.00000000	0.00000000	0.00000000
2.21999836	1466.00000000	0.00000000	0.00000000
2.22999835	736.00000000	0.00000000	0.00000000
2.23999834	2329.00000000	0.00000000	0.00000000
2.24999833	2207.00000000	0.00000000	0.00000000
2.25999832	1458.00000000	0.00000000	0.00000000
2.26999831	1576.00000000	0.00000000	0.00000000
2.27999830	1213.00000000	0.00000000	0.00000000
2.28999829	1471.00000000	0.00000000	0.00000000
2.29999828	1591.00000000	0.00000000	0.00000000
2.30999827	1468.00000000	0.00000000	0.00000000
2.31999826	1465.00000000	0.00000000	0.00000000
2.32999825	1226.00000000	0.00000000	0.00000000
2.33999825	1594.00000000	0.00000000	0.00000000
2.34999824	1468.00000000	0.00000000	0.00000000
2.35999823	856.00000000	0.00000000	0.00000000
2.36999822	2446.00000000	0.00000000	0.00000000
2.37999821	1329.00000000	0.00000000	0.00000000
2.38999820	1707.00000000	0.00000000	0.00000000
2.39999819	1592.00000000	0.00000000	0.00000000
2.40999818	1711.00000000	0.00000000	0.00000000
2.41999817	1341.00000000	0.00000000	0.00000000
2.42999816	1471.00000000	0.00000000	0.00000000
2.43999815	1472.00000000	0.00000000	0.00000000
2.44999814	735.00000000	0.00000000	0.00000000
2.45999813	1588.00000000	0.00000000	0.00000000
2.46999812	2197.00000000	0.00000000	0.00000000
2.47999811	728.00000000	0.00000000	0.00000000
2.48999810	1472.00000000	0.00000000	0.00000000
2.49999809	2325.00000000	0.00000000	0.00000000
2.50999808	1337.00000000	0.00000000	0.00000000
2.51999807	1578.00000000	0.00000000	0.00000000
2.52999806	491.00000000	0.00000000	0.00000000
2.53999805	1471.00000000	0.00000000	0.00000000
2.54999804	1594.00000000	0.00000000	0.00000000
2.55999804	1466.00000000	0.00000000	0.00000000
2.56999803	1589.00000000	0.00000000	0.00000000
2.57999802	1580.00000000	0.00000000	0.00000000
2.58999801	1471.00000000	0.00000000	0.00000000
2.59999800	1961.00000000	0.00000000	0.00000000
2.60999799	1104.00000000	0.00000000	0.00000000
2.61999798	1471.00000000	0.00000000	0.00000000
2.62999797	2574.00000000	0.00000000	0.00000000
2.63999796	368.00000000	0.00000000	0.00000000
2.64999795	2814.00000000	0.00000000	0.00000000
2.65999794	1585.00000000	0.00000000	0.00000000
2.66999793	1463.00000000	0.00000000	0.00000000
2.67999792	1223.00000000	0.00000000	0.00000000
2.68999791	1708.00000000	0.00000000	0.00000000
2.69999790	1446.00000000	0.00000000	0.00000000
2.70999789	1469.00000000	0.00000000	0.00000000
2.71999788	1226.00000000	0.00000000	0.00000000
2.72999787	2203.00000000	0.00000000	0.00000000
2.73999786	1712.00000000	0.00000000	0.00000000
2.74999785	613.00000000	0.00000000	0.00000000
2.75999784	1595.00000000	0.00000000	0.00000000
2.76999784	1594.00000000	0.00000000	0.00000000
2.77999783	3189.00000000	0.00000000	0.00000000
2.78999782	1594.00000000	0.00000000	0.00000000
2.79999781	1595.00000000	0.00000000	0.00000000
2.80999780	1593.00000000	0.00000000	0.00000000
2.81999779	1465.00000000	0.00000000	0.00000000
2.82999778	1472.00000000	0.00000000	0.00000000
2.83999777	1471.00000000	0.00000000	0.00000000
2.84999776	2329.00000000	0.00000000	0.00000000
2.85999775	977.00000000	0.00000000	0.00000000
2.86999774	1324.00000000	0.00000000	0.00000000
2.87999773	2079.00000000	0.00000000	0.00000000
2.88999772	1837.00000000	0.00000000	0.00000000
2.89999771	1472.00000000	0.00000000	0.00000000
2.90999770	1469.00000000	0.00000000	0.00000000
2.91999769	1593.00000000	0.00000000	0.00000000
2.92999768	1471.00000000	0.00000000	0.00000000
2.93999767	1459.00000000	0.00000000	0.00000000
2.94999766	1594.00000000	0.00000000	0.00000000
2.95999765	1594.00000000	0.00000000	0.00000000
2.96999764	1715.00000000	0.00000000	0.00000000
2.97999763	1472.00000000	0.00000000	0.00000000
2.98999763	2206.00000000	0.00000000	0.00000000
2.99999762	981.00000000	0.00000000	0.00000000
3.00999761	2693.00000000	0.00000000	0.00000000
3.01999760	1833.00000000	0.00000000	0.00000000
3.02999759	1583.00000000	0.00000000	0.00000000
3.03999758	1470.00000000	0.00000000	0.00000000
3.04999757	1471.00000000	0.00000000	0.00000000
3.05999756	957.00000000	0.00000000	0.00000000
3.06999755	979.00000000	0.00000000	0.00000000
3.07999754	1453.00000000	0.00000000	0.00000000
3.08999753	1472.00000000	0.00000000	0.00000000
3.09999752	1592.00000000	0.00000000	0.00000000
3.10999751	1590.00000000	0.00000000	0.00000000
3.11999750	1226.00000000	0.00000000	0.00000000
3.12999749	1585.00000000	0.00000000	0.00000000
3.13999748	2322.00000000	0.00000000	0.00000000
3.14999747	1468.00000000	0.00000000	0.00000000
3.15999746	1594.00000000	0.00000000	0.00000000
3.16999745	1470.00000000	0.00000000	0.00000000
3.17999744	1466.00000000	0.00000000	0.00000000
3.18999743	1594.00000000	0.00000000	0.00000000
3.19999743	1349.00000000	0.00000000	0.00000000
3.20999742	1594.00000000	0.00000000	0.00000000
3.21999741	1471.00000000	0.00000000	0.00000000
3.22999740	2073.00000000	0.00000000	0.00000000
3.23999739	1465.00000000	0.00000000	0.00000000
3.24999738	719.00000000	0.00000000	0.00000000
3.25999737	1708.00000000	0.00000000	0.00000000
3.26999736	2682.00000000	0.00000000	0.00000000
3.27999735	1460.00000000	0.00000000	0.00000000
3.28999734	1446.00000000	0.00000000	0.00000000
3.29999733	1834.00000000	0.00000000	0.00000000
3.30999732	1103.00000000	0.00000000	0.00000000
3.31999731	1472.00000000	0.00000000	0.00000000
3.32999730	1471.00000000	0.00000000	0.00000000
3.33999729	1595.00000000	0.00000000	0.00000000
3.34999728	1594.00000000	0.00000000	0.00000000
3.35999727	1594.00000000	0.00000000	0.00000000
3.36999726	1595.00000000	0.00000000	0.00000000
3.37999725	1471.00000000	0.00000000	0.00000000
3.38999724	1594.00000000	0.00000000	0.00000000
3.39999723	1472.00000000	0.00000000	0.00000000
3.40999722	1467.00000000	0.00000000	0.00000000
3.41999722	1467.00000000	0.00000000	0.00000000
3.42999721	1444.00000000	0.00000000	0.00000000
3.43999720	1456.00000000	0.00000000	0.00000000
3.44999719	2194.00000000	0.00000000	0.00000000
3.45999718	1454.00000000	0.00000000	0.00000000
3.46999717	1562.00000000	0.00000000	0.00000000
3.47999716	1590.00000000	0.00000000	0.00000000
3.48999715	491.00000000	0.00000000	0.00000000
3.49999714	1471.00000000	0.00000000	0.00000000
3.50999713	1472.00000000	0.00000000	0.00000000
3.51999712	1595.00000000	0.00000000	0.00000000
3.52999711	1465.00000000	0.00000000	0.00000000
3.53999710	1594.00000000	0.00000000	0.00000000
3.54999709	1595.00000000	0.00000000	0.00000000
3.55999708	1594.00000000	0.00000000	0.00000000
3.56999707	2199.00000000	0.00000000	0.00000000
3.57999706	733.00000000	0.00000000	0.00000000
3.58999705	1594.00000000	0.00000000	0.00000000
3.59999704	1472.00000000	0.00000000	0.00000000
3.60999703	2449.00000000	0.00000000	0.00000000
3.61999702	2082.00000000	0.00000000	0.00000000
3.62999701	1321.00000000	0.00000000	0.00000000
3.63999701	1464.00000000	0.00000000	0.00000000
3.64999700	1349.00000000	0.00000000	0.00000000
3.65999699	1465.00000000	0.00000000	0.00000000
3.66999698	1471.00000000	0.00000000	0.00000000
3.67999697	1713.00000000	0.00000000	0.00000000
3.68999696	1343.00000000	0.00000000	0.00000000
3.69999695	490.00000000	0.00000000	0.00000000
3.70999694	1595.00000000	0.00000000	0.00000000
3.71999693	1717.00000000	0.00000000	0.00000000
3.72999692	2450.00000000	0.00000000	0.00000000
3.73999691	613.00000000	0.00000000	0.00000000
3.74999690	1471.00000000	0.00000000	0.00000000
3.75999689	1595.00000000	0.00000000	0.00000000
3.76999688	1471.00000000	0.00000000	0.00000000
3.77999687	1589.00000000	0.00000000	0.00000000
3.78999686	1711.00000000	0.00000000	0.00000000
3.79999685	1838.00000000	0.00000000	0.00000000
3.80999684	736.00000000	0.00000000	0.00000000
3.81999683	1466.00000000	0.00000000	0.00000000
3.82999682	1472.00000000	0.00000000	0.00000000
3.83999681	1715.00000000	0.00000000	0.00000000
3.84999681	1226.00000000	0.00000000	0.00000000
3.85999680	2562.00000000	0.00000000	0.00000000
3.86999679	364.00000000	0.00000000	0.00000000
3.87999678	1463.00000000	0.00000000	0.00000000
3.88999677	1594.00000000	0.00000000	0.00000000
3.89999676	1472.00000000	0.00000000	0.00000000
3.90999675	1588.00000000	0.00000000	0.00000000
3.91999674	1593.00000000	0.00000000	0.00000000
3.92999673	1461.00000000	0.00000000	0.00000000
3.93999672	1711.00000000	0.00000000	0.00000000
3.94999671	1472.00000000	0.00000000	0.00000000
3.95999670	2452.00000000	0.00000000	0.00000000
3.96999669	977.00000000	0.00000000	0.00000000
3.97999668	2180.00000000	0.00000000	0.00000000
3.98999667	488.00000000	0.00000000	0.00000000
3.99999666	1457.00000000	0.00000000	0.00000000
4.00999689	1225.00000000	0.00000000	0.00000000
4.01999712	1344.00000000	0.00000000	0.00000000
4.02999735	1591.00000000	0.00000000	0.00000000
4.03999758	1349.00000000	0.00000000	0.00000000
4.04999781	1458.00000000	0.00000000	0.00000000
4.05999804	1716.00000000	0.00000000	0.00000000
4.06999826	1213.00000000	0.00000000	0.00000000
4.07999849	1594.00000000	0.00000000	0.00000000
4.08999872	1595.00000000	0.00000000	0.00000000
4.09999895	1594.00000000	0.00000000	0.00000000
4.10999918	1594.00000000	0.00000000	0.00000000
4.11999941	1595.00000000	0.00000000	0.00000000
4.12999964	1594.00000000	0.00000000	0.00000000
