Position	Counts A	Counts B	Counts AB
3.00999999	236519.00000000	0.00000000	0.00000000
3.01999998	192362.00000000	0.00000000	0.00000000
3.02999997	182154.00000000	0.00000000	0.00000000
3.03999996	179694.00000000	0.00000000	0.00000000
3.04999995	180186.00000000	0.00000000	0.00000000
3.05999994	185474.00000000	0.00000000	0.00000000
3.06999993	193716.00000000	0.00000000	0.00000000
3.07999992	218192.00000000	0.00000000	0.00000000
3.08999991	218931.00000000	0.00000000	0.00000000
3.09999990	231354.00000000	0.00000000	0.00000000
3.10999990	263087.00000000	0.00000000	0.00000000
3.11999989	262350.00000000	0.00000000	0.00000000
3.12999988	270098.00000000	0.00000000	0.00000000
3.13999987	272805.00000000	0.00000000	0.00000000
3.14999986	272067.00000000	0.00000000	0.00000000
3.15999985	267270.00000000	0.00000000	0.00000000
3.16999984	259397.00000000	0.00000000	0.00000000
3.17999983	247836.00000000	0.00000000	0.00000000
3.18999982	234552.00000000	0.00000000	0.00000000
3.19999981	213026.00000000	0.00000000	0.00000000
3.20999980	199497.00000000	0.00000000	0.00000000
3.21999979	188181.00000000	0.00000000	0.00000000
3.22999978	182400.00000000	0.00000000	0.00000000
3.23999977	179694.00000000	0.00000000	0.00000000
3.24999976	180554.00000000	0.00000000	0.00000000
3.25999975	183876.00000000	0.00000000	0.00000000
3.26999974	196791.00000000	0.00000000	0.00000000
3.27999973	214011.00000000	0.00000000	0.00000000
3.28999972	231354.00000000	0.00000000	0.00000000
3.29999971	244884.00000000	0.00000000	0.00000000
3.30999970	257430.00000000	0.00000000	0.00000000
3.31999969	265056.00000000	0.00000000	0.00000000
3.32999969	270837.00000000	0.00000000	0.00000000
3.33999968	272928.00000000	0.00000000	0.00000000
3.34999967	268992.00000000	0.00000000	0.00000000
3.35999966	259275.00000000	0.00000000	0.00000000
3.36999965	238611.00000000	0.00000000	0.00000000
3.37999964	233199.00000000	0.00000000	0.00000000
3.38999963	218807.00000000	0.00000000	0.00000000
3.39999962	204417.00000000	0.00000000	0.00000000
3.40999961	186337.00000000	0.00000000	0.00000000
3.41999960	168747.00000000	0.00000000	0.00000000
3.42999959	180185.00000000	0.00000000	0.00000000
3.43999958	183507.00000000	0.00000000	0.00000000
3.44999957	187689.00000000	0.00000000	0.00000000
3.45999956	198389.00000000	0.00000000	0.00000000
3.46999955	210936.00000000	0.00000000	0.00000000
3.47999954	224958.00000000	0.00000000	0.00000000
3.48999953	260258.00000000	0.00000000	0.00000000
3.49999952	250665.00000000	0.00000000	0.00000000
3.50999951	261489.00000000	0.00000000	0.00000000
3.51999950	287565.00000000	0.00000000	0.00000000
3.52999949	273296.00000000	0.00000000	0.00000000
3.53999949	270222.00000000	0.00000000	0.00000000
3.54999948	262350.00000000	0.00000000	0.00000000
3.55999947	221023.00000000	0.00000000	0.00000000
3.56999946	240702.00000000	0.00000000	0.00000000
3.57999945	226803.00000000	0.00000000	0.00000000
3.58999944	222374.00000000	0.00000000	0.00000000
3.59999943	194085.00000000	0.00000000	0.00000000
3.60999942	186336.00000000	0.00000000	0.00000000
3.61999941	181047.00000000	0.00000000	0.00000000
3.62999940	180432.00000000	0.00000000	0.00000000
3.63999939	226185.00000000	0.00000000	0.00000000
3.64999938	192117.00000000	0.00000000	0.00000000
3.65999937	202941.00000000	0.00000000	0.00000000
3.66999936	217701.00000000	0.00000000	0.00000000
3.67999935	239349.00000000	0.00000000	0.00000000
3.68999934	250050.00000000	0.00000000	0.00000000
3.69999933	261858.00000000	0.00000000	0.00000000
3.70999932	281045.00000000	0.00000000	0.00000000
3.71999931	273174.00000000	0.00000000	0.00000000
3.72999930	270837.00000000	0.00000000	0.00000000
3.73999929	266286.00000000	0.00000000	0.00000000
3.74999928	256814.00000000	0.00000000	0.00000000
3.75999928	245745.00000000	0.00000000	0.00000000
3.76999927	222498.00000000	0.00000000	0.00000000
3.77999926	211058.00000000	0.00000000	0.00000000
3.78999925	199374.00000000	0.00000000	0.00000000
3.79999924	189411.00000000	0.00000000	0.00000000
3.80999923	183630.00000000	0.00000000	0.00000000
3.81999922	177234.00000000	0.00000000	0.00000000
3.82999921	181908.00000000	0.00000000	0.00000000
3.83999920	190887.00000000	0.00000000	0.00000000
3.84999919	201464.00000000	0.00000000	0.00000000
3.85999918	215118.00000000	0.00000000	0.00000000
3.86999917	228771.00000000	0.00000000	0.00000000
3.87999916	242547.00000000	0.00000000	0.00000000
3.88999915	279446.00000000	0.00000000	0.00000000
3.89999914	263088.00000000	0.00000000	0.00000000
3.90999913	270099.00000000	0.00000000	0.00000000
3.91999912	256570.00000000	0.00000000	0.00000000
3.92999911	270099.00000000	0.00000000	0.00000000
3.93999910	261121.00000000	0.00000000	0.00000000
3.94999909	253371.00000000	0.00000000	0.00000000
3.95999908	200113.00000000	0.00000000	0.00000000
3.96999907	181172.00000000	0.00000000	0.00000000
3.97999907	215363.00000000	0.00000000	0.00000000
3.98999906	201588.00000000	0.00000000	0.00000000
3.99999905	191748.00000000	0.00000000	0.00000000
4.00999928	181785.00000000	0.00000000	0.00000000
4.01999950	180432.00000000	0.00000000	0.00000000
4.02999973	183630.00000000	0.00000000	0.00000000
4.03999996	190025.00000000	0.00000000	0.00000000
4.05000019	227909.00000000	0.00000000	0.00000000
4.06000042	213273.00000000	0.00000000	0.00000000
4.07000065	227787.00000000	0.00000000	0.00000000
4.08000088	242793.00000000	0.00000000	0.00000000
4.09000111	259890.00000000	0.00000000	0.00000000
4.10000134	267762.00000000	0.00000000	0.00000000
4.11000156	272927.00000000	0.00000000	0.00000000
4.12000179	271944.00000000	0.00000000	0.00000000
4.13000202	266163.00000000	0.00000000	0.00000000
4.14000225	257429.00000000	0.00000000	0.00000000
4.15000248	243777.00000000	0.00000000	0.00000000
4.16000271	232584.00000000	0.00000000	0.00000000
4.17000294	205769.00000000	0.00000000	0.00000000
4.18000317	193101.00000000	0.00000000	0.00000000
4.19000340	184491.00000000	0.00000000	0.00000000
4.20000362	180432.00000000	0.00000000	0.00000000
4.21000385	193100.00000000	0.00000000	0.00000000
4.22000408	187566.00000000	0.00000000	0.00000000
4.23000431	197283.00000000	0.00000000	0.00000000
4.24000454	193347.00000000	0.00000000	0.00000000
4.25000477	230985.00000000	0.00000000	0.00000000
4.26000500	244638.00000000	0.00000000	0.00000000
4.27000523	256446.00000000	0.00000000	0.00000000
4.28000546	308227.00000000	0.00000000	0.00000000
4.29000568	270714.00000000	0.00000000	0.00000000
4.30000591	273051.00000000	0.00000000	0.00000000
4.31000614	269238.00000000	0.00000000	0.00000000
4.32000637	208724.00000000	0.00000000	0.00000000
4.33000660	246483.00000000	0.00000000	0.00000000
4.34000683	232461.00000000	0.00000000	0.00000000
4.35000706	218070.00000000	0.00000000	0.00000000
4.36000729	204785.00000000	0.00000000	0.00000000
4.37000751	194454.00000000	0.00000000	0.00000000
4.38000774	171946.00000000	0.00000000	0.00000000
4.39000797	181785.00000000	0.00000000	0.00000000
4.40000820	181169.00000000	0.00000000	0.00000000
4.41000843	186213.00000000	0.00000000	0.00000000
4.42000866	200727.00000000	0.00000000	0.00000000
4.43000889	213764.00000000	0.00000000	0.00000000
4.44000912	227172.00000000	0.00000000	0.00000000
4.45000935	241563.00000000	0.00000000	0.00000000
4.46000957	254109.00000000	0.00000000	0.00000000
4.47000980	264440.00000000	0.00000000	0.00000000
4.48001003	270345.00000000	0.00000000	0.00000000
4.49001026	273174.00000000	0.00000000	0.00000000
4.50001049	269976.00000000	0.00000000	0.00000000
4.51001072	255462.00000000	0.00000000	0.00000000
4.52001095	247098.00000000	0.00000000	0.00000000
4.53001118	234798.00000000	0.00000000	0.00000000
4.54001141	220161.00000000	0.00000000	0.00000000
4.55001163	206630.00000000	0.00000000	0.00000000
4.56001186	194208.00000000	0.00000000	0.00000000
4.57001209	186089.00000000	0.00000000	0.00000000
4.58001232	182154.00000000	0.00000000	0.00000000
4.59001255	189902.00000000	0.00000000	0.00000000
4.60001278	191010.00000000	0.00000000	0.00000000
4.61001301	202326.00000000	0.00000000	0.00000000
4.62001324	215363.00000000	0.00000000	0.00000000
4.63001347	229017.00000000	0.00000000	0.00000000
4.64001369	241317.00000000	0.00000000	0.00000000
4.65001392	253985.00000000	0.00000000	0.00000000
4.66001415	272558.00000000	0.00000000	0.00000000
4.67001438	272190.00000000	0.00000000	0.00000000
4.68001461	271944.00000000	0.00000000	0.00000000
4.69001484	269237.00000000	0.00000000	0.00000000
4.70001507	260013.00000000	0.00000000	0.00000000
4.71001530	252141.00000000	0.00000000	0.00000000
4.72001553	225450.00000000	0.00000000	0.00000000
4.73001575	227910.00000000	0.00000000	0.00000000
4.74001598	214626.00000000	0.00000000	0.00000000
4.75001621	214133.00000000	0.00000000	0.00000000
4.76001644	186951.00000000	0.00000000	0.00000000
4.77001667	182277.00000000	0.00000000	0.00000000
4.78001690	181170.00000000	0.00000000	0.00000000
4.79001713	205769.00000000	0.00000000	0.00000000
4.80001736	192486.00000000	0.00000000	0.00000000
4.81001759	204909.00000000	0.00000000	0.00000000
4.82001781	200605.00000000	0.00000000	0.00000000
4.83001804	241686.00000000	0.00000000	0.00000000
4.84001827	254232.00000000	0.00000000	0.00000000
4.85001850	273420.00000000	0.00000000	0.00000000
4.86001873	265302.00000000	0.00000000	0.00000000
4.87001896	271451.00000000	0.00000000	0.00000000
4.88001919	269607.00000000	0.00000000	0.00000000
4.89001942	263703.00000000	0.00000000	0.00000000
4.90001965	250788.00000000	0.00000000	0.00000000
4.91001987	238488.00000000	0.00000000	0.00000000
4.92002010	225327.00000000	0.00000000	0.00000000
4.93002033	213765.00000000	0.00000000	0.00000000
4.94002056	200726.00000000	0.00000000	0.00000000
4.95002079	191379.00000000	0.00000000	0.00000000
4.96002102	150053.00000000	0.00000000	0.00000000
4.97002125	181170.00000000	0.00000000	0.00000000
4.98002148	184860.00000000	0.00000000	0.00000000
4.99002171	191871.00000000	0.00000000	0.00000000
5.00002193	202080.00000000	0.00000000	0.00000000
5.01002216	216593.00000000	0.00000000	0.00000000
5.02002239	230247.00000000	0.00000000	0.00000000
5.03002262	298879.00000000	0.00000000	0.00000000
5.04002285	257307.00000000	0.00000000	0.00000000
5.05002308	266777.00000000	0.00000000	0.00000000
5.06002331	289901.00000000	0.00000000	0.00000000
5.07002354	269976.00000000	0.00000000	0.00000000
5.08002377	264932.00000000	0.00000000	0.00000000
5.09002399	255708.00000000	0.00000000	0.00000000
5.10002422	244638.00000000	0.00000000	0.00000000
5.11002445	244268.00000000	0.00000000	0.00000000
5.12002468	216963.00000000	0.00000000	0.00000000
5.13002491	203678.00000000	0.00000000	0.00000000
5.14002514	192363.00000000	0.00000000	0.00000000
5.15002537	191132.00000000	0.00000000	0.00000000
5.16002560	182031.00000000	0.00000000	0.00000000
5.17002583	183999.00000000	0.00000000	0.00000000
5.18002605	193593.00000000	0.00000000	0.00000000
5.19002628	204663.00000000	0.00000000	0.00000000
5.20002651	218069.00000000	0.00000000	0.00000000
5.21002674	236889.00000000	0.00000000	0.00000000
5.22002697	247713.00000000	0.00000000	0.00000000
5.23002720	260259.00000000	0.00000000	0.00000000
5.24002743	316961.00000000	0.00000000	0.00000000
5.25002766	262227.00000000	0.00000000	0.00000000
5.26002789	270345.00000000	0.00000000	0.00000000
5.27002811	263333.00000000	0.00000000	0.00000000
5.28002834	253371.00000000	0.00000000	0.00000000
5.29002857	236151.00000000	0.00000000	0.00000000
5.30002880	229017.00000000	0.00000000	0.00000000
5.31002903	215610.00000000	0.00000000	0.00000000
5.32002926	203063.00000000	0.00000000	0.00000000
5.33002949	193224.00000000	0.00000000	0.00000000
5.34002972	183138.00000000	0.00000000	0.00000000
5.35002995	182154.00000000	0.00000000	0.00000000
5.36003017	184737.00000000	0.00000000	0.00000000
5.37003040	192363.00000000	0.00000000	0.00000000
5.38003063	203186.00000000	0.00000000	0.00000000
5.39003086	220284.00000000	0.00000000	0.00000000
5.40003109	226680.00000000	0.00000000	0.00000000
5.41003132	247467.00000000	0.00000000	0.00000000
5.42003155	257799.00000000	0.00000000	0.00000000
5.43003178	266409.00000000	0.00000000	0.00000000
5.44003201	271575.00000000	0.00000000	0.00000000
5.45003223	293714.00000000	0.00000000	0.00000000
5.46003246	268008.00000000	0.00000000	0.00000000
5.47003269	260628.00000000	0.00000000	0.00000000
5.48003292	248696.00000000	0.00000000	0.00000000
5.49003315	249188.00000000	0.00000000	0.00000000
5.50003338	212658.00000000	0.00000000	0.00000000
5.51003361	199005.00000000	0.00000000	0.00000000
5.52003384	190640.00000000	0.00000000	0.00000000
5.53003407	184860.00000000	0.00000000	0.00000000
5.54003429	182031.00000000	0.00000000	0.00000000
5.55003452	193346.00000000	0.00000000	0.00000000
5.56003475	191010.00000000	0.00000000	0.00000000
5.57003498	199743.00000000	0.00000000	0.00000000
5.58003521	213027.00000000	0.00000000	0.00000000
5.59003544	231722.00000000	0.00000000	0.00000000
5.60003567	245130.00000000	0.00000000	0.00000000
5.61003590	255954.00000000	0.00000000	0.00000000
5.62003613	280553.00000000	0.00000000	0.00000000
5.63003635	269729.00000000	0.00000000	0.00000000
5.64003658	272190.00000000	0.00000000	0.00000000
5.65003681	270591.00000000	0.00000000	0.00000000
5.66003704	259643.00000000	0.00000000	0.00000000
5.67003727	250419.00000000	0.00000000	0.00000000
5.68003750	236520.00000000	0.00000000	0.00000000
5.69003773	222621.00000000	0.00000000	0.00000000
5.70003796	203064.00000000	0.00000000	0.00000000
5.71003819	189165.00000000	0.00000000	0.00000000
5.72003841	189288.00000000	0.00000000	0.00000000
5.73003864	182276.00000000	0.00000000	0.00000000
5.74003887	184245.00000000	0.00000000	0.00000000
5.75003910	188919.00000000	0.00000000	0.00000000
5.76003933	199866.00000000	0.00000000	0.00000000
5.77003956	211920.00000000	0.00000000	0.00000000
5.78003979	225572.00000000	0.00000000	0.00000000
5.79004002	229263.00000000	0.00000000	0.00000000
5.80004025	252141.00000000	0.00000000	0.00000000
5.81004047	269237.00000000	0.00000000	0.00000000
5.82004070	270345.00000000	0.00000000	0.00000000
5.83004093	272190.00000000	0.00000000	0.00000000
5.84004116	267270.00000000	0.00000000	0.00000000
5.85004139	231355.00000000	0.00000000	0.00000000
5.86004162	250419.00000000	0.00000000	0.00000000
5.87004185	237995.00000000	0.00000000	0.00000000
5.88004208	225450.00000000	0.00000000	0.00000000
5.89004230	205401.00000000	0.00000000	0.00000000
5.90004253	194331.00000000	0.00000000	0.00000000
5.91004276	187196.00000000	0.00000000	0.00000000
5.92004299	183261.00000000	0.00000000	0.00000000
5.93004322	183138.00000000	0.00000000	0.00000000
5.94004345	186336.00000000	0.00000000	0.00000000
5.95004368	219175.00000000	0.00000000	0.00000000
5.96004391	203556.00000000	0.00000000	0.00000000
5.97004414	216963.00000000	0.00000000	0.00000000
5.98004436	230493.00000000	0.00000000	0.00000000
5.99004459	251649.00000000	0.00000000	0.00000000
6.00004482	261366.00000000	0.00000000	0.00000000
