Position	Counts A	Counts B	Counts AB
3.00999999	92492.00000000	0.00000000	0.00000000
3.01999998	100240.00000000	0.00000000	0.00000000
3.02999997	92368.00000000	0.00000000	0.00000000
3.03999996	18695.00000000	0.00000000	0.00000000
3.04999995	10823.00000000	0.00000000	0.00000000
3.05999994	62726.00000000	0.00000000	0.00000000
3.06999993	60512.00000000	0.00000000	0.00000000
3.07999992	66661.00000000	0.00000000	0.00000000
3.08999991	75025.00000000	0.00000000	0.00000000
3.09999990	86588.00000000	0.00000000	0.00000000
3.10999990	100486.00000000	0.00000000	0.00000000
3.11999989	112910.00000000	0.00000000	0.00000000
3.12999988	121765.00000000	0.00000000	0.00000000
3.13999987	124348.00000000	0.00000000	0.00000000
3.14999986	121396.00000000	0.00000000	0.00000000
3.15999985	113155.00000000	0.00000000	0.00000000
3.16999984	101470.00000000	0.00000000	0.00000000
3.17999983	89785.00000000	0.00000000	0.00000000
3.18999982	78100.00000000	0.00000000	0.00000000
3.19999981	6027.00000000	0.00000000	0.00000000
3.20999980	61127.00000000	0.00000000	0.00000000
3.21999979	64078.00000000	0.00000000	0.00000000
3.22999978	70105.00000000	0.00000000	0.00000000
3.23999977	81668.00000000	0.00000000	0.00000000
3.24999976	92860.00000000	0.00000000	0.00000000
3.25999975	103931.00000000	0.00000000	0.00000000
3.26999974	109834.00000000	0.00000000	0.00000000
3.27999973	151899.00000000	0.00000000	0.00000000
3.28999972	110941.00000000	0.00000000	0.00000000
3.29999971	107620.00000000	0.00000000	0.00000000
3.30999970	101963.00000000	0.00000000	0.00000000
3.31999969	96550.00000000	0.00000000	0.00000000
3.32999969	88063.00000000	0.00000000	0.00000000
3.33999968	74164.00000000	0.00000000	0.00000000
3.34999967	68138.00000000	0.00000000	0.00000000
3.35999966	64570.00000000	0.00000000	0.00000000
3.36999965	65431.00000000	0.00000000	0.00000000
3.37999964	69491.00000000	0.00000000	0.00000000
3.38999963	76870.00000000	0.00000000	0.00000000
3.39999962	83636.00000000	0.00000000	0.00000000
3.40999961	90154.00000000	0.00000000	0.00000000
3.41999960	96673.00000000	0.00000000	0.00000000
3.42999959	145872.00000000	0.00000000	0.00000000
3.43999958	102577.00000000	0.00000000	0.00000000
3.44999957	103931.00000000	0.00000000	0.00000000
3.45999956	103561.00000000	0.00000000	0.00000000
3.46999955	100117.00000000	0.00000000	0.00000000
3.47999954	113769.00000000	0.00000000	0.00000000
3.48999953	74657.00000000	0.00000000	0.00000000
3.49999952	66907.00000000	0.00000000	0.00000000
3.50999951	62356.00000000	0.00000000	0.00000000
3.51999950	61127.00000000	0.00000000	0.00000000
3.52999949	64201.00000000	0.00000000	0.00000000
3.53999949	69367.00000000	0.00000000	0.00000000
3.54999948	77855.00000000	0.00000000	0.00000000
3.55999947	86464.00000000	0.00000000	0.00000000
3.56999946	158909.00000000	0.00000000	0.00000000
3.57999945	104176.00000000	0.00000000	0.00000000
3.58999944	111065.00000000	0.00000000	0.00000000
3.59999943	115123.00000000	0.00000000	0.00000000
3.60999942	122380.00000000	0.00000000	0.00000000
3.61999941	97411.00000000	0.00000000	0.00000000
3.62999940	85726.00000000	0.00000000	0.00000000
3.63999939	74042.00000000	0.00000000	0.00000000
3.64999938	65308.00000000	0.00000000	0.00000000
3.65999937	60266.00000000	0.00000000	0.00000000
3.66999936	59527.00000000	0.00000000	0.00000000
3.67999935	63094.00000000	0.00000000	0.00000000
3.68999934	70106.00000000	0.00000000	0.00000000
3.69999933	80191.00000000	0.00000000	0.00000000
3.70999932	128898.00000000	0.00000000	0.00000000
3.71999931	102577.00000000	0.00000000	0.00000000
3.72999930	112910.00000000	0.00000000	0.00000000
3.73999929	118936.00000000	0.00000000	0.00000000
3.74999928	128653.00000000	0.00000000	0.00000000
3.75999928	104545.00000000	0.00000000	0.00000000
3.76999927	93106.00000000	0.00000000	0.00000000
3.77999926	82037.00000000	0.00000000	0.00000000
3.78999925	73180.00000000	0.00000000	0.00000000
3.79999924	66170.00000000	0.00000000	0.00000000
3.80999923	63586.00000000	0.00000000	0.00000000
3.81999922	64816.00000000	0.00000000	0.00000000
3.82999921	69122.00000000	0.00000000	0.00000000
3.83999920	77239.00000000	0.00000000	0.00000000
3.84999919	150668.00000000	0.00000000	0.00000000
3.85999918	98149.00000000	0.00000000	0.00000000
3.86999917	107621.00000000	0.00000000	0.00000000
3.87999916	113278.00000000	0.00000000	0.00000000
3.88999915	114755.00000000	0.00000000	0.00000000
3.89999914	105652.00000000	0.00000000	0.00000000
3.90999913	97780.00000000	0.00000000	0.00000000
3.91999912	90524.00000000	0.00000000	0.00000000
3.92999911	84250.00000000	0.00000000	0.00000000
3.93999910	78347.00000000	0.00000000	0.00000000
3.94999909	74164.00000000	0.00000000	0.00000000
3.95999908	70966.00000000	0.00000000	0.00000000
