Position	Counts A	Counts B	Counts AB
3.00999999	75148.00000000	0.00000000	0.00000000
3.01999998	95936.00000000	0.00000000	0.00000000
3.02999997	110819.00000000	0.00000000	0.00000000
3.03999996	108727.00000000	0.00000000	0.00000000
3.04999995	106882.00000000	0.00000000	0.00000000
3.05999994	104300.00000000	0.00000000	0.00000000
3.06999993	102700.00000000	0.00000000	0.00000000
3.07999992	94460.00000000	0.00000000	0.00000000
3.08999991	84250.00000000	0.00000000	0.00000000
3.09999990	75148.00000000	0.00000000	0.00000000
3.10999990	69737.00000000	0.00000000	0.00000000
3.11999989	66784.00000000	0.00000000	0.00000000
3.12999988	66908.00000000	0.00000000	0.00000000
3.13999987	88062.00000000	0.00000000	0.00000000
3.14999986	72197.00000000	0.00000000	0.00000000
3.15999985	81421.00000000	0.00000000	0.00000000
3.16999984	92123.00000000	0.00000000	0.00000000
3.17999983	102331.00000000	0.00000000	0.00000000
3.18999982	105529.00000000	0.00000000	0.00000000
3.19999981	114139.00000000	0.00000000	0.00000000
3.20999980	105775.00000000	0.00000000	0.00000000
3.21999979	107621.00000000	0.00000000	0.00000000
3.22999978	107251.00000000	0.00000000	0.00000000
3.23999977	87572.00000000	0.00000000	0.00000000
3.24999976	75394.00000000	0.00000000	0.00000000
3.25999975	70106.00000000	0.00000000	0.00000000
3.26999974	68260.00000000	0.00000000	0.00000000
3.27999973	68506.00000000	0.00000000	0.00000000
3.28999972	68999.00000000	0.00000000	0.00000000
3.29999971	69490.00000000	0.00000000	0.00000000
3.30999970	113153.00000000	0.00000000	0.00000000
3.31999969	82775.00000000	0.00000000	0.00000000
3.32999969	102824.00000000	0.00000000	0.00000000
3.33999968	109096.00000000	0.00000000	0.00000000
3.34999967	104300.00000000	0.00000000	0.00000000
3.35999966	101224.00000000	0.00000000	0.00000000
3.36999965	101470.00000000	0.00000000	0.00000000
3.37999964	100241.00000000	0.00000000	0.00000000
3.38999963	31363.00000000	0.00000000	0.00000000
3.39999962	79946.00000000	0.00000000	0.00000000
3.40999961	68998.00000000	0.00000000	0.00000000
3.41999960	65185.00000000	0.00000000	0.00000000
3.42999959	71950.00000000	0.00000000	0.00000000
3.43999958	75887.00000000	0.00000000	0.00000000
3.44999957	78100.00000000	0.00000000	0.00000000
3.45999956	79207.00000000	0.00000000	0.00000000
3.46999955	84620.00000000	0.00000000	0.00000000
3.47999954	94459.00000000	0.00000000	0.00000000
3.48999953	115984.00000000	0.00000000	0.00000000
3.49999952	110941.00000000	0.00000000	0.00000000
3.50999951	106390.00000000	0.00000000	0.00000000
3.51999950	94828.00000000	0.00000000	0.00000000
3.52999949	88064.00000000	0.00000000	0.00000000
3.53999949	85850.00000000	0.00000000	0.00000000
3.54999948	80560.00000000	0.00000000	0.00000000
3.55999947	71336.00000000	0.00000000	0.00000000
3.56999946	65554.00000000	0.00000000	0.00000000
3.57999945	65308.00000000	0.00000000	0.00000000
3.58999944	71582.00000000	0.00000000	0.00000000
3.59999943	82651.00000000	0.00000000	0.00000000
3.60999942	137385.00000000	0.00000000	0.00000000
3.61999941	102331.00000000	0.00000000	0.00000000
3.62999940	100610.00000000	0.00000000	0.00000000
3.63999939	113401.00000000	0.00000000	0.00000000
3.64999938	111065.00000000	0.00000000	0.00000000
3.65999937	113401.00000000	0.00000000	0.00000000
3.66999936	106144.00000000	0.00000000	0.00000000
3.67999935	93107.00000000	0.00000000	0.00000000
3.68999934	82405.00000000	0.00000000	0.00000000
3.69999933	78839.00000000	0.00000000	0.00000000
3.70999932	80068.00000000	0.00000000	0.00000000
3.71999931	54855.00000000	0.00000000	0.00000000
3.72999930	80068.00000000	0.00000000	0.00000000
3.73999929	72197.00000000	0.00000000	0.00000000
3.74999928	75394.00000000	0.00000000	0.00000000
3.75999928	85603.00000000	0.00000000	0.00000000
