Position	Counts A	Counts B	Counts AB
3.00999999	36773.00000000	0.00000000	0.00000000
3.01999998	41200.00000000	0.00000000	0.00000000
3.02999997	39355.00000000	0.00000000	0.00000000
3.03999996	34928.00000000	0.00000000	0.00000000
3.04999995	31114.00000000	0.00000000	0.00000000
3.05999994	27302.00000000	0.00000000	0.00000000
3.06999993	24472.00000000	0.00000000	0.00000000
3.07999992	29268.00000000	0.00000000	0.00000000
3.08999991	22750.00000000	0.00000000	0.00000000
3.09999990	25088.00000000	0.00000000	0.00000000
3.10999990	29146.00000000	0.00000000	0.00000000
3.11999989	33205.00000000	0.00000000	0.00000000
3.12999988	39479.00000000	0.00000000	0.00000000
3.13999987	45874.00000000	0.00000000	0.00000000
3.14999986	50672.00000000	0.00000000	0.00000000
3.15999985	53131.00000000	0.00000000	0.00000000
3.16999984	51901.00000000	0.00000000	0.00000000
3.17999983	53377.00000000	0.00000000	0.00000000
3.18999982	36773.00000000	0.00000000	0.00000000
3.19999981	31606.00000000	0.00000000	0.00000000
3.20999980	27301.00000000	0.00000000	0.00000000
3.21999979	23612.00000000	0.00000000	0.00000000
3.22999978	22258.00000000	0.00000000	0.00000000
3.23999977	22382.00000000	0.00000000	0.00000000
3.24999976	25087.00000000	0.00000000	0.00000000
3.25999975	28531.00000000	0.00000000	0.00000000
3.26999974	32345.00000000	0.00000000	0.00000000
3.27999973	36403.00000000	0.00000000	0.00000000
3.28999972	40340.00000000	0.00000000	0.00000000
3.29999971	87937.00000000	0.00000000	0.00000000
3.30999970	49934.00000000	0.00000000	0.00000000
3.31999969	48457.00000000	0.00000000	0.00000000
3.32999969	44891.00000000	0.00000000	0.00000000
3.33999968	38740.00000000	0.00000000	0.00000000
3.34999967	31975.00000000	0.00000000	0.00000000
3.35999966	26441.00000000	0.00000000	0.00000000
3.36999965	22135.00000000	0.00000000	0.00000000
3.37999964	20783.00000000	0.00000000	0.00000000
3.38999963	22012.00000000	0.00000000	0.00000000
3.39999962	25333.00000000	0.00000000	0.00000000
3.40999961	31361.00000000	0.00000000	0.00000000
3.41999960	37018.00000000	0.00000000	0.00000000
3.42999959	41324.00000000	0.00000000	0.00000000
3.43999958	35051.00000000	0.00000000	0.00000000
3.44999957	46490.00000000	0.00000000	0.00000000
3.45999956	46120.00000000	0.00000000	0.00000000
3.46999955	45506.00000000	0.00000000	0.00000000
3.47999954	43783.00000000	0.00000000	0.00000000
3.48999953	41077.00000000	0.00000000	0.00000000
3.49999952	35666.00000000	0.00000000	0.00000000
3.50999951	30622.00000000	0.00000000	0.00000000
3.51999950	26072.00000000	0.00000000	0.00000000
3.52999949	34187.00000000	0.00000000	0.00000000
3.53999949	21152.00000000	0.00000000	0.00000000
3.54999948	23980.00000000	0.00000000	0.00000000
3.55999947	28040.00000000	0.00000000	0.00000000
3.56999946	34066.00000000	0.00000000	0.00000000
3.57999945	39601.00000000	0.00000000	0.00000000
3.58999944	43907.00000000	0.00000000	0.00000000
3.59999943	45997.00000000	0.00000000	0.00000000
3.60999942	46121.00000000	0.00000000	0.00000000
3.61999941	45628.00000000	0.00000000	0.00000000
3.62999940	44152.00000000	0.00000000	0.00000000
3.63999939	39478.00000000	0.00000000	0.00000000
3.64999938	33943.00000000	0.00000000	0.00000000
3.65999937	29393.00000000	0.00000000	0.00000000
3.66999936	25210.00000000	0.00000000	0.00000000
3.67999935	22505.00000000	0.00000000	0.00000000
3.68999934	21028.00000000	0.00000000	0.00000000
3.69999933	21521.00000000	0.00000000	0.00000000
3.70999932	24103.00000000	0.00000000	0.00000000
3.71999931	28162.00000000	0.00000000	0.00000000
3.72999930	34067.00000000	0.00000000	0.00000000
3.73999929	40708.00000000	0.00000000	0.00000000
3.74999928	58051.00000000	0.00000000	0.00000000
3.75999928	47719.00000000	0.00000000	0.00000000
3.76999927	44768.00000000	0.00000000	0.00000000
3.77999926	41815.00000000	0.00000000	0.00000000
3.78999925	37879.00000000	0.00000000	0.00000000
3.79999924	34190.00000000	0.00000000	0.00000000
3.80999923	30376.00000000	0.00000000	0.00000000
3.81999922	26564.00000000	0.00000000	0.00000000
3.82999921	23242.00000000	0.00000000	0.00000000
3.83999920	21766.00000000	0.00000000	0.00000000
3.84999919	21890.00000000	0.00000000	0.00000000
3.85999918	34188.00000000	0.00000000	0.00000000
3.86999917	31729.00000000	0.00000000	0.00000000
3.87999916	36895.00000000	0.00000000	0.00000000
3.88999915	42677.00000000	0.00000000	0.00000000
3.89999914	47473.00000000	0.00000000	0.00000000
3.90999913	50057.00000000	0.00000000	0.00000000
3.91999912	50056.00000000	0.00000000	0.00000000
3.92999911	48088.00000000	0.00000000	0.00000000
3.93999910	43661.00000000	0.00000000	0.00000000
3.94999909	38371.00000000	0.00000000	0.00000000
3.95999908	28039.00000000	0.00000000	0.00000000
3.96999907	24595.00000000	0.00000000	0.00000000
3.97999907	21521.00000000	0.00000000	0.00000000
3.98999906	21028.00000000	0.00000000	0.00000000
3.99999905	22997.00000000	0.00000000	0.00000000
4.00999928	25948.00000000	0.00000000	0.00000000
4.01999950	30499.00000000	0.00000000	0.00000000
4.02999973	35543.00000000	0.00000000	0.00000000
4.03999996	40462.00000000	0.00000000	0.00000000
4.05000019	43784.00000000	0.00000000	0.00000000
4.06000042	46489.00000000	0.00000000	0.00000000
4.07000065	52516.00000000	0.00000000	0.00000000
4.08000088	42922.00000000	0.00000000	0.00000000
4.09000111	38864.00000000	0.00000000	0.00000000
4.10000134	32959.00000000	0.00000000	0.00000000
4.11000156	28654.00000000	0.00000000	0.00000000
4.12000179	24719.00000000	0.00000000	0.00000000
4.13000202	21643.00000000	0.00000000	0.00000000
4.14000225	20414.00000000	0.00000000	0.00000000
4.15000248	21397.00000000	0.00000000	0.00000000
4.16000271	24103.00000000	0.00000000	0.00000000
4.17000294	28532.00000000	0.00000000	0.00000000
4.18000317	55959.00000000	0.00000000	0.00000000
4.19000340	46243.00000000	0.00000000	0.00000000
4.20000362	49195.00000000	0.00000000	0.00000000
4.21000385	50180.00000000	0.00000000	0.00000000
4.22000408	49072.00000000	0.00000000	0.00000000
4.23000431	46613.00000000	0.00000000	0.00000000
4.24000454	42676.00000000	0.00000000	0.00000000
4.25000477	38125.00000000	0.00000000	0.00000000
4.26000500	34067.00000000	0.00000000	0.00000000
4.27000523	29515.00000000	0.00000000	0.00000000
4.28000546	26072.00000000	0.00000000	0.00000000
4.29000568	22627.00000000	0.00000000	0.00000000
4.30000591	22012.00000000	0.00000000	0.00000000
4.31000614	30990.00000000	0.00000000	0.00000000
4.32000637	29147.00000000	0.00000000	0.00000000
4.33000660	33943.00000000	0.00000000	0.00000000
4.34000683	38617.00000000	0.00000000	0.00000000
4.35000706	43907.00000000	0.00000000	0.00000000
4.36000729	48334.00000000	0.00000000	0.00000000
4.37000751	51410.00000000	0.00000000	0.00000000
4.38000774	51778.00000000	0.00000000	0.00000000
4.39000797	49564.00000000	0.00000000	0.00000000
4.40000820	44522.00000000	0.00000000	0.00000000
4.41000843	38248.00000000	0.00000000	0.00000000
4.42000866	41076.00000000	0.00000000	0.00000000
4.43000889	22873.00000000	0.00000000	0.00000000
4.44000912	20906.00000000	0.00000000	0.00000000
4.45000935	21028.00000000	0.00000000	0.00000000
4.46000957	23120.00000000	0.00000000	0.00000000
4.47000980	27301.00000000	0.00000000	0.00000000
4.48001003	33451.00000000	0.00000000	0.00000000
4.49001026	37757.00000000	0.00000000	0.00000000
4.50001049	43414.00000000	0.00000000	0.00000000
4.51001072	46121.00000000	0.00000000	0.00000000
4.52001095	48334.00000000	0.00000000	0.00000000
4.53001118	48580.00000000	0.00000000	0.00000000
4.54001141	47843.00000000	0.00000000	0.00000000
4.55001163	53991.00000000	0.00000000	0.00000000
4.56001186	34189.00000000	0.00000000	0.00000000
4.57001209	28285.00000000	0.00000000	0.00000000
4.58001232	24227.00000000	0.00000000	0.00000000
4.59001255	21766.00000000	0.00000000	0.00000000
4.60001278	21521.00000000	0.00000000	0.00000000
4.61001301	23365.00000000	0.00000000	0.00000000
4.62001324	27916.00000000	0.00000000	0.00000000
4.63001347	33206.00000000	0.00000000	0.00000000
4.64001369	40216.00000000	0.00000000	0.00000000
4.65001392	47228.00000000	0.00000000	0.00000000
4.66001415	51655.00000000	0.00000000	0.00000000
4.67001438	37511.00000000	0.00000000	0.00000000
4.68001461	46612.00000000	0.00000000	0.00000000
4.69001484	40586.00000000	0.00000000	0.00000000
4.70001507	34312.00000000	0.00000000	0.00000000
4.71001530	28531.00000000	0.00000000	0.00000000
4.72001553	24473.00000000	0.00000000	0.00000000
4.73001575	21766.00000000	0.00000000	0.00000000
4.74001598	21275.00000000	0.00000000	0.00000000
4.75001621	22504.00000000	0.00000000	0.00000000
4.76001644	25333.00000000	0.00000000	0.00000000
4.77001667	29639.00000000	0.00000000	0.00000000
4.78001690	34189.00000000	0.00000000	0.00000000
4.79001713	49441.00000000	0.00000000	0.00000000
4.80001736	46735.00000000	0.00000000	0.00000000
4.81001759	49319.00000000	0.00000000	0.00000000
4.82001781	50425.00000000	0.00000000	0.00000000
4.83001804	50302.00000000	0.00000000	0.00000000
4.84001827	47843.00000000	0.00000000	0.00000000
4.85001850	43045.00000000	0.00000000	0.00000000
4.86001873	36896.00000000	0.00000000	0.00000000
4.87001896	30499.00000000	0.00000000	0.00000000
4.88001919	26071.00000000	0.00000000	0.00000000
4.89001942	21767.00000000	0.00000000	0.00000000
4.90001965	23979.00000000	0.00000000	0.00000000
4.91001987	23980.00000000	0.00000000	0.00000000
4.92002010	29269.00000000	0.00000000	0.00000000
4.93002033	35420.00000000	0.00000000	0.00000000
4.94002056	41569.00000000	0.00000000	0.00000000
4.95002079	46367.00000000	0.00000000	0.00000000
4.96002102	48334.00000000	0.00000000	0.00000000
4.97002125	49933.00000000	0.00000000	0.00000000
4.98002148	49196.00000000	0.00000000	0.00000000
