Position	Counts A	Counts B	Counts AB
3.00999999	117215.00000000	0.00000000	0.00000000
3.01999998	156574.00000000	0.00000000	0.00000000
3.02999997	148087.00000000	0.00000000	0.00000000
3.03999996	123487.00000000	0.00000000	0.00000000
3.04999995	35545.00000000	0.00000000	0.00000000
3.05999994	39355.00000000	0.00000000	0.00000000
3.06999993	23981.00000000	0.00000000	0.00000000
3.07999992	15985.00000000	0.00000000	0.00000000
3.08999991	17584.00000000	0.00000000	0.00000000
3.09999990	29270.00000000	0.00000000	0.00000000
3.10999990	49318.00000000	0.00000000	0.00000000
3.11999989	78101.00000000	0.00000000	0.00000000
3.12999988	171578.00000000	0.00000000	0.00000000
3.13999987	205896.00000000	0.00000000	0.00000000
3.14999986	174164.00000000	0.00000000	0.00000000
3.15999985	224716.00000000	0.00000000	0.00000000
3.16999984	231112.00000000	0.00000000	0.00000000
3.17999983	227053.00000000	0.00000000	0.00000000
3.18999982	191507.00000000	0.00000000	0.00000000
3.19999981	195074.00000000	0.00000000	0.00000000
3.20999980	166291.00000000	0.00000000	0.00000000
3.21999979	102578.00000000	0.00000000	0.00000000
3.22999978	42064.00000000	0.00000000	0.00000000
3.23999977	63341.00000000	0.00000000	0.00000000
3.24999976	45136.00000000	0.00000000	0.00000000
3.25999975	15862.00000000	0.00000000	0.00000000
3.26999974	16231.00000000	0.00000000	0.00000000
3.27999973	26318.00000000	0.00000000	0.00000000
3.28999972	45505.00000000	0.00000000	0.00000000
3.29999971	68384.00000000	0.00000000	0.00000000
3.30999970	99256.00000000	0.00000000	0.00000000
3.31999969	132221.00000000	0.00000000	0.00000000
3.32999969	162355.00000000	0.00000000	0.00000000
3.33999968	192736.00000000	0.00000000	0.00000000
3.34999967	274039.00000000	0.00000000	0.00000000
3.35999966	226315.00000000	0.00000000	0.00000000
3.36999965	228161.00000000	0.00000000	0.00000000
3.37999964	216475.00000000	0.00000000	0.00000000
3.38999963	199378.00000000	0.00000000	0.00000000
3.39999962	177115.00000000	0.00000000	0.00000000
3.40999961	147349.00000000	0.00000000	0.00000000
3.41999960	89540.00000000	0.00000000	0.00000000
3.42999959	24598.00000000	0.00000000	0.00000000
3.43999958	60266.00000000	0.00000000	0.00000000
3.44999957	21274.00000000	0.00000000	0.00000000
3.45999956	15371.00000000	0.00000000	0.00000000
3.46999955	19060.00000000	0.00000000	0.00000000
3.47999954	32099.00000000	0.00000000	0.00000000
3.48999953	50425.00000000	0.00000000	0.00000000
3.49999952	78715.00000000	0.00000000	0.00000000
3.50999951	175023.00000000	0.00000000	0.00000000
3.51999950	144520.00000000	0.00000000	0.00000000
3.52999949	238123.00000000	0.00000000	0.00000000
3.53999949	198763.00000000	0.00000000	0.00000000
3.54999948	216968.00000000	0.00000000	0.00000000
3.55999947	230620.00000000	0.00000000	0.00000000
3.56999946	224963.00000000	0.00000000	0.00000000
3.57999945	211679.00000000	0.00000000	0.00000000
3.58999944	190399.00000000	0.00000000	0.00000000
3.59999943	155344.00000000	0.00000000	0.00000000
3.60999942	116476.00000000	0.00000000	0.00000000
3.61999941	50674.00000000	0.00000000	0.00000000
3.62999940	12299.00000000	0.00000000	0.00000000
3.63999939	53130.00000000	0.00000000	0.00000000
3.64999938	16846.00000000	0.00000000	0.00000000
3.65999937	15986.00000000	0.00000000	0.00000000
3.66999936	24718.00000000	0.00000000	0.00000000
3.67999935	43537.00000000	0.00000000	0.00000000
3.68999934	67523.00000000	0.00000000	0.00000000
3.69999933	97657.00000000	0.00000000	0.00000000
3.70999932	128285.00000000	0.00000000	0.00000000
3.71999931	187816.00000000	0.00000000	0.00000000
3.72999930	187817.00000000	0.00000000	0.00000000
3.73999929	227914.00000000	0.00000000	0.00000000
3.74999928	225208.00000000	0.00000000	0.00000000
3.75999928	228283.00000000	0.00000000	0.00000000
3.76999927	215737.00000000	0.00000000	0.00000000
3.77999926	196550.00000000	0.00000000	0.00000000
3.78999925	152516.00000000	0.00000000	0.00000000
3.79999924	138985.00000000	0.00000000	0.00000000
3.80999923	91877.00000000	0.00000000	0.00000000
3.81999922	22507.00000000	0.00000000	0.00000000
3.82999921	57683.00000000	0.00000000	0.00000000
3.83999920	25087.00000000	0.00000000	0.00000000
3.84999919	15370.00000000	0.00000000	0.00000000
3.85999918	22012.00000000	0.00000000	0.00000000
3.86999917	37265.00000000	0.00000000	0.00000000
3.87999916	58789.00000000	0.00000000	0.00000000
3.88999915	94213.00000000	0.00000000	0.00000000
3.89999914	121397.00000000	0.00000000	0.00000000
3.90999913	180436.00000000	0.00000000	0.00000000
3.91999912	184496.00000000	0.00000000	0.00000000
3.92999911	269241.00000000	0.00000000	0.00000000
3.93999910	224471.00000000	0.00000000	0.00000000
3.94999909	227791.00000000	0.00000000	0.00000000
3.95999908	217706.00000000	0.00000000	0.00000000
3.96999907	194212.00000000	0.00000000	0.00000000
3.97999907	138002.00000000	0.00000000	0.00000000
3.98999906	150178.00000000	0.00000000	0.00000000
