Position	Counts A	Counts B	Counts AB
3.00999999	319051.00000000	0.00000000	0.00000000
3.01999998	353985.00000000	0.00000000	0.00000000
3.02999997	321635.00000000	0.00000000	0.00000000
3.03999996	218687.00000000	0.00000000	0.00000000
3.04999995	220776.00000000	0.00000000	0.00000000
3.05999994	148944.00000000	0.00000000	0.00000000
3.06999993	101958.00000000	0.00000000	0.00000000
3.07999992	67887.00000000	0.00000000	0.00000000
3.08999991	47591.00000000	0.00000000	0.00000000
3.09999990	45870.00000000	0.00000000	0.00000000
3.10999990	62721.00000000	0.00000000	0.00000000
3.11999989	94086.00000000	0.00000000	0.00000000
3.12999988	201953.00000000	0.00000000	0.00000000
3.13999987	211920.00000000	0.00000000	0.00000000
3.14999986	271944.00000000	0.00000000	0.00000000
3.15999985	320282.00000000	0.00000000	0.00000000
3.16999984	377109.00000000	0.00000000	0.00000000
3.17999983	381290.00000000	0.00000000	0.00000000
3.18999982	394329.00000000	0.00000000	0.00000000
3.19999981	389039.00000000	0.00000000	0.00000000
3.20999980	370467.00000000	0.00000000	0.00000000
3.21999979	326802.00000000	0.00000000	0.00000000
3.22999978	283505.00000000	0.00000000	0.00000000
3.23999977	229755.00000000	0.00000000	0.00000000
3.24999976	176496.00000000	0.00000000	0.00000000
3.25999975	122253.00000000	0.00000000	0.00000000
3.26999974	78833.00000000	0.00000000	0.00000000
3.27999973	53004.00000000	0.00000000	0.00000000
3.28999972	45255.00000000	0.00000000	0.00000000
3.29999971	63704.00000000	0.00000000	0.00000000
3.30999970	96423.00000000	0.00000000	0.00000000
3.31999969	144762.00000000	0.00000000	0.00000000
3.32999969	187689.00000000	0.00000000	0.00000000
3.33999968	242177.00000000	0.00000000	0.00000000
3.34999967	288426.00000000	0.00000000	0.00000000
3.35999966	391376.00000000	0.00000000	0.00000000
3.36999965	364809.00000000	0.00000000	0.00000000
3.37999964	399741.00000000	0.00000000	0.00000000
3.38999963	390639.00000000	0.00000000	0.00000000
3.39999962	338611.00000000	0.00000000	0.00000000
3.40999961	338364.00000000	0.00000000	0.00000000
3.41999960	295067.00000000	0.00000000	0.00000000
3.42999959	242792.00000000	0.00000000	0.00000000
3.43999958	189164.00000000	0.00000000	0.00000000
3.44999957	73918.00000000	0.00000000	0.00000000
3.45999956	86951.00000000	0.00000000	0.00000000
3.46999955	52635.00000000	0.00000000	0.00000000
3.47999954	43286.00000000	0.00000000	0.00000000
3.48999953	47838.00000000	0.00000000	0.00000000
3.49999952	64443.00000000	0.00000000	0.00000000
3.50999951	97161.00000000	0.00000000	0.00000000
3.51999950	148206.00000000	0.00000000	0.00000000
3.52999949	258534.00000000	0.00000000	0.00000000
3.53999949	261735.00000000	0.00000000	0.00000000
3.54999948	329631.00000000	0.00000000	0.00000000
3.55999947	370221.00000000	0.00000000	0.00000000
3.56999946	390024.00000000	0.00000000	0.00000000
3.57999945	389531.00000000	0.00000000	0.00000000
3.58999944	369360.00000000	0.00000000	0.00000000
3.59999943	332337.00000000	0.00000000	0.00000000
3.60999942	260997.00000000	0.00000000	0.00000000
3.61999941	182524.00000000	0.00000000	0.00000000
3.62999940	153372.00000000	0.00000000	0.00000000
3.63999939	105648.00000000	0.00000000	0.00000000
3.64999938	67641.00000000	0.00000000	0.00000000
3.65999937	47100.00000000	0.00000000	0.00000000
3.66999936	46361.00000000	0.00000000	0.00000000
3.67999935	62598.00000000	0.00000000	0.00000000
3.68999934	94332.00000000	0.00000000	0.00000000
3.69999933	199739.00000000	0.00000000	0.00000000
3.70999932	198268.00000000	0.00000000	0.00000000
3.71999931	269115.00000000	0.00000000	0.00000000
3.72999930	321390.00000000	0.00000000	0.00000000
3.73999929	402938.00000000	0.00000000	0.00000000
3.74999928	378708.00000000	0.00000000	0.00000000
3.75999928	402324.00000000	0.00000000	0.00000000
3.76999927	389409.00000000	0.00000000	0.00000000
3.77999926	383504.00000000	0.00000000	0.00000000
3.78999925	322374.00000000	0.00000000	0.00000000
3.79999924	279939.00000000	0.00000000	0.00000000
3.80999923	223604.00000000	0.00000000	0.00000000
3.81999922	173052.00000000	0.00000000	0.00000000
3.82999921	125205.00000000	0.00000000	0.00000000
3.83999920	85968.00000000	0.00000000	0.00000000
3.84999919	59030.00000000	0.00000000	0.00000000
3.85999918	45624.00000000	0.00000000	0.00000000
3.86999917	58907.00000000	0.00000000	0.00000000
3.87999916	87690.00000000	0.00000000	0.00000000
3.88999915	129756.00000000	0.00000000	0.00000000
3.89999914	181908.00000000	0.00000000	0.00000000
3.90999913	298755.00000000	0.00000000	0.00000000
3.91999912	285967.00000000	0.00000000	0.00000000
3.92999911	372433.00000000	0.00000000	0.00000000
3.93999910	362349.00000000	0.00000000	0.00000000
3.94999909	390516.00000000	0.00000000	0.00000000
3.95999908	388548.00000000	0.00000000	0.00000000
3.96999907	346728.00000000	0.00000000	0.00000000
3.97999907	342300.00000000	0.00000000	0.00000000
3.98999906	298757.00000000	0.00000000	0.00000000
3.99999905	250419.00000000	0.00000000	0.00000000
4.00999928	186950.00000000	0.00000000	0.00000000
4.01999950	85356.00000000	0.00000000	0.00000000
4.02999973	82524.00000000	0.00000000	0.00000000
4.03999996	57063.00000000	0.00000000	0.00000000
4.05000019	44763.00000000	0.00000000	0.00000000
4.06000042	47222.00000000	0.00000000	0.00000000
4.07000065	66288.00000000	0.00000000	0.00000000
4.08000088	97038.00000000	0.00000000	0.00000000
4.09000111	138858.00000000	0.00000000	0.00000000
4.10000134	254352.00000000	0.00000000	0.00000000
4.11000156	284366.00000000	0.00000000	0.00000000
4.12000179	308845.00000000	0.00000000	0.00000000
4.13000202	368129.00000000	0.00000000	0.00000000
4.14000225	394206.00000000	0.00000000	0.00000000
4.15000248	391376.00000000	0.00000000	0.00000000
4.16000271	375387.00000000	0.00000000	0.00000000
4.17000294	342915.00000000	0.00000000	0.00000000
4.18000317	270837.00000000	0.00000000	0.00000000
4.19000340	241808.00000000	0.00000000	0.00000000
4.20000362	154847.00000000	0.00000000	0.00000000
4.21000385	103557.00000000	0.00000000	0.00000000
4.22000408	66780.00000000	0.00000000	0.00000000
4.23000431	46362.00000000	0.00000000	0.00000000
4.24000454	48084.00000000	0.00000000	0.00000000
4.25000477	71699.00000000	0.00000000	0.00000000
4.26000500	114996.00000000	0.00000000	0.00000000
4.27000523	165918.00000000	0.00000000	0.00000000
4.28000546	276616.00000000	0.00000000	0.00000000
4.29000568	281908.00000000	0.00000000	0.00000000
4.30000591	327786.00000000	0.00000000	0.00000000
4.31000614	370467.00000000	0.00000000	0.00000000
4.32000637	391991.00000000	0.00000000	0.00000000
4.33000660	393837.00000000	0.00000000	0.00000000
4.34000683	357921.00000000	0.00000000	0.00000000
4.35000706	341070.00000000	0.00000000	0.00000000
4.36000729	293837.00000000	0.00000000	0.00000000
4.37000751	242178.00000000	0.00000000	0.00000000
4.38000774	143041.00000000	0.00000000	0.00000000
4.39000797	67399.00000000	0.00000000	0.00000000
4.40000820	97897.00000000	0.00000000	0.00000000
4.41000843	47100.00000000	0.00000000	0.00000000
4.42000866	44517.00000000	0.00000000	0.00000000
4.43000889	62597.00000000	0.00000000	0.00000000
4.44000912	91380.00000000	0.00000000	0.00000000
4.45000935	133446.00000000	0.00000000	0.00000000
4.46000957	177234.00000000	0.00000000	0.00000000
4.47000980	278461.00000000	0.00000000	0.00000000
4.48001003	269238.00000000	0.00000000	0.00000000
4.49001026	367514.00000000	0.00000000	0.00000000
4.50001049	358166.00000000	0.00000000	0.00000000
4.51001072	378339.00000000	0.00000000	0.00000000
4.52001095	389040.00000000	0.00000000	0.00000000
4.53001118	392360.00000000	0.00000000	0.00000000
4.54001141	350050.00000000	0.00000000	0.00000000
4.55001163	359889.00000000	0.00000000	0.00000000
4.56001186	348327.00000000	0.00000000	0.00000000
4.57001209	297035.00000000	0.00000000	0.00000000
4.58001232	260505.00000000	0.00000000	0.00000000
4.59001255	220899.00000000	0.00000000	0.00000000
4.60001278	178956.00000000	0.00000000	0.00000000
4.61001301	133323.00000000	0.00000000	0.00000000
4.62001324	90764.00000000	0.00000000	0.00000000
4.63001347	60753.00000000	0.00000000	0.00000000
4.64001369	47346.00000000	0.00000000	0.00000000
4.65001392	50790.00000000	0.00000000	0.00000000
